x	y	RR	N_pairs	N_x	N_y	N_total	ci_lb	ci_ub
Alabama	New Mexico	1.485447716313172	2003	187631	519457	72282076	1.2823663319786003	1.711208485921284
Alabama	New York	0.6470458564085843	7161	187631	4263484	72282076	0.6046872898726413	0.6641876789392853
Alabama	North Carolina	1.918303268132622	7278	187631	1461574	72282076	1.7568373808694728	2.0305572216969177
Alabama	North Dakota	0.7401298121350968	640	187631	333118	72282076	0.6419687886405256	0.8172002651763012
Alabama	Ohio	1.7799976556038979	2652	187631	573958	72282076	1.6641873417542703	1.8297280566445795
Alabama	Oklahoma	1.9671455629874868	1016	187631	198968	72282076	1.6949105586216389	2.2018602029223913
Alabama	Oregon	0.4972796656988725	858	187631	664680	72282076	0.4491595985394118	0.5408134812735739
Alabama	Pennsylvania	0.9323637019935471	2140	187631	884208	72282076	0.8887652714445118	0.970169352807217
Alabama	Rhode Island	0.5830739282267424	690	187631	455881	72282076	0.4585863838983077	0.6639722243581109
Alabama	South Carolina	2.628571327523939	2487	187631	364487	72282076	2.3832145105958484	2.7947359648590395
Alabama	South Dakota	0.6706044084790767	174	187631	99956	72282076	0.6026539537065808	0.7546707869172122
Alabama	Tennessee	3.933880234840239	5176	187631	506873	72282076	3.722475063579867	4.127643270726711
Alabama	Texas	1.3867496493761282	11172	187631	3103551	72282076	1.3428676486734208	1.4679617252545643
Alabama	Utah	0.6898218519523229	2269	187631	1267137	72282076	0.6516694989785338	0.7344617807617433
Alabama	Vermont	0.566075798516486	753	187631	512444	72282076	0.5217295672940251	0.6370333072207197
Alabama	Virginia	1.347598469933168	3651	187631	1043704	72282076	1.2737661412131676	1.4051676710803784
Alabama	Washington	0.6022686955050142	2957	187631	1891416	72282076	0.546250297301975	0.6460861518764542
Alabama	West Virginia	1.4264667466126995	1135	187631	306521	72282076	1.2970793964006386	1.5039701047346448
Alabama	Wisconsin	0.7732777970805426	2186	187631	1089032	72282076	0.7197226477840536	0.8090734104502837
Alabama	Wyoming	0.24987460898696753	525	187631	809400	72282076	0.2092376816519595	0.2721280217535847
Alaska	Alabama	0.48040442239894837	137	109860	187631	72282076	0.3749829863295535	0.565619081273844
Alaska	Alaska	375.11253405191167	62634	109860	109860	72282076	362.52089988542656	396.12734549775485
Alaska	Arizona	0.9529398435569649	2226	109860	1536918	72282076	0.8415450112716656	1.0800698372789137
Alaska	Arkansas	0.5063777192051505	215	109860	279354	72282076	0.3729284015650795	0.6181579633278981
Alaska	California	0.4754517221903265	8069	109860	11166172	72282076	0.45094942744362154	0.5121737776966631
Alaska	Canada	0.07062438989778583	1569	109860	14617034	72282076	0.05656169578925455	0.07810297874276623
Alaska	Colorado	0.42939816407519005	2285	109860	3501201	72282076	0.39449008213047276	0.47649812709077666
Alaska	Connecticut	0.3457661285669752	491	109860	934308	72282076	0.29511144574737475	0.3780675996552762
Alaska	Delaware	0.28722735599291277	114	109860	261138	72282076	0.23848491531744848	0.33047760092954426
Alaska	District of Columbia	0.6372120189135757	235	109860	242647	72282076	0.548022939273219	0.7275305028527703
Alaska	Florida	0.5407996930473559	2013	109860	2449054	72282076	0.5094850583803857	0.5862900578456902
Alaska	Georgia	0.6329654963309569	665	109860	691246	72282076	0.5625136742672568	0.7306799729090708
Alaska	Hawaii	1.6710958363090855	1169	109860	460261	72282076	1.5429873546315214	1.9108581075882491
Alaska	Idaho	1.6722618036207892	809	109860	318299	72282076	1.3670494318064184	1.9221776494219387
Alaska	Illinois	0.39940803649115125	726	109860	1195944	72282076	0.36210774347440267	0.4449297511184741
Alaska	Indiana	0.31621940203602666	201	109860	418214	72282076	0.2788553064691669	0.35976342172172754
Alaska	Iowa	0.5232865996782201	235	109860	295474	72282076	0.40612303404915223	0.6296398406706243
Alaska	Kansas	0.39425223892641964	145	109860	241983	72282076	0.2949852895400667	0.4811886321122962
Alaska	Kentucky	0.3511272267541616	113	109860	211741	72282076	0.2998663376487877	0.38919140312220646
Alaska	Louisiana	0.7808684285694021	584	109860	492069	72282076	0.6318755229669921	0.8919495982216811
Alaska	Maine	0.2535279054191434	102	109860	264707	72282076	0.20473111392072785	0.3057002693958375
Alaska	Maryland	0.5213631945463589	791	109860	998222	72282076	0.3945662299394885	0.6044428025630826
Alaska	Massachusetts	0.30517281107648553	1579	109860	3404296	72282076	0.24833313721448796	0.339734054215724
Alaska	Mexico	0.5209595298618741	274	109860	346049	72282076	0.39424307092877864	0.6376658459678826
Alaska	Michigan	0.5345124014547525	1180	109860	1452497	72282076	0.44256670264843645	0.6259625036564861
Alaska	Minnesota	0.49878908012249884	1866	109860	2461420	72282076	0.4338166973106955	0.5617268991052355
Alaska	Mississippi	1.1276589982904086	229	109860	133613	72282076	0.8855799306841701	1.2641533595970977
Alaska	Missouri	0.5975193514628064	305	109860	335845	72282076	0.49654763231687227	0.6856968499974829
Alaska	Montana	1.364259911520065	613	109860	295634	72282076	1.1227656421254772	1.6018059400391715
Alaska	Nebraska	0.541881521325622	242	109860	293834	72282076	0.4799614994698031	0.63012771773725
Alaska	Nevada	1.1066889409679677	1236	109860	734825	72282076	0.9102943998257211	1.261846339519015
Alaska	New Hampshire	0.16041902421354012	49	109860	200970	72282076	0.13692002125778346	0.1959629360485185
Alaska	New Jersey	0.30881660313737497	657	109860	1399767	72282076	0.2681739522099359	0.34621727121723267
Alaska	New Mexico	0.3812482995041531	301	109860	519457	72282076	0.33210990692754394	0.4308395135805088
Alaska	New York	0.27577248823598216	1787	109860	4263484	72282076	0.24264188193881997	0.302692166654574
Alaska	North Carolina	0.4965302663794304	1103	109860	1461574	72282076	0.4171104672137263	0.5451695674281493
Alaska	North Dakota	0.3732971949087193	189	109860	333118	72282076	0.3063817853554873	0.44979152997650784
Alaska	Ohio	0.38975332256258843	340	109860	573958	72282076	0.3560785332618315	0.4309554343548677
Alaska	Oklahoma	0.7109617695852378	215	109860	198968	72282076	0.5007280748964488	0.823356786620792
Alaska	Oregon	1.019566685032155	1030	109860	664680	72282076	0.8887470522452521	1.1206516071708204
Alaska	Pennsylvania	0.33484906957984495	450	109860	884208	72282076	0.2865961381720803	0.38235550520750494
Alaska	Rhode Island	0.3276162143198065	227	109860	455881	72282076	0.26614504874702277	0.3987856043972474
Alaska	South Carolina	0.47655486384405554	264	109860	364487	72282076	0.39507568720959935	0.5476767582183659
Alaska	South Dakota	1.0795083411250377	164	109860	99956	72282076	0.7077760423850201	1.254979342600802
Alaska	Tennessee	0.5880172501246438	453	109860	506873	72282076	0.5249068651844933	0.6457696927849085
Alaska	Texas	0.47932788905329266	2261	109860	3103551	72282076	0.43932231256219356	0.5256169828385864
Alaska	Utah	0.6090675510161517	1173	109860	1267137	72282076	0.4763669704138407	0.6866065055757702
Alaska	Vermont	0.20543034374292002	160	109860	512444	72282076	0.17007206455907953	0.24767310377549906
Alaska	Virginia	0.48729636155674155	773	109860	1043704	72282076	0.4248760407208785	0.5335497326610147
Alaska	Washington	1.3816982386587515	3972	109860	1891416	72282076	1.2690464433829174	1.4838249988006207
Alaska	West Virginia	0.22967544509318083	107	109860	306521	72282076	0.17084175694239695	0.28332796243216357
Alaska	Wisconsin	0.3667237800795357	607	109860	1089032	72282076	0.26391561245703743	0.42304862804528237
Alaska	Wyoming	0.42757624285706125	526	109860	809400	72282076	0.331575380288908	0.5080491577932166
Arizona	Alabama	0.75948282246768	3030	1536918	187631	72282076	0.698517290514818	0.7909725724155776
Arizona	Alaska	0.9529398435569649	2226	1536918	109860	72282076	0.8415450112716656	1.0800698372789137
Arizona	Arizona	18.27489288787191	597208	1536918	1536918	72282076	18.034023701849392	18.476498816283794
Arizona	Arkansas	0.809617343833282	4809	1536918	279354	72282076	0.7697006953404102	0.8437790643289416
Arizona	California	0.9858191296269151	234057	1536918	11166172	72282076	0.9714674175768301	0.9975387234507309
Arizona	Canada	0.13246190034247673	41169	1536918	14617034	72282076	0.12756823607430548	0.13812798131618484
Arizona	Colorado	0.7918702973057533	58951	1536918	3501201	72282076	0.7676651292497155	0.8084004245366974
Arizona	Connecticut	0.4015405827411728	7977	1536918	934308	72282076	0.37001831550217357	0.4240006391048683
Arizona	Delaware	0.5201241698762157	2888	1536918	261138	72282076	0.48444672655265186	0.5534722788095298
Arizona	District of Columbia	0.5043270777065748	2602	1536918	242647	72282076	0.4618123737857627	0.5365188753849475
Arizona	Florida	0.5781421278592108	30106	1536918	2449054	72282076	0.5586717595494202	0.5918673074104224
Arizona	Georgia	0.7685497274426152	11296	1536918	691246	72282076	0.732352587157483	0.8106746908660856
Arizona	Hawaii	0.8177650782779188	8003	1536918	460261	72282076	0.7535139921903318	0.847453964994966
Arizona	Idaho	0.7152860065333272	4841	1536918	318299	72282076	0.6654190515303777	0.7927056191300546
Arizona	Illinois	1.1289429962290216	28708	1536918	1195944	72282076	1.078539736981543	1.1665465072951882
Arizona	Indiana	0.7039724876532021	6260	1536918	418214	72282076	0.6599829902064147	0.7271398371946675
Arizona	Iowa	0.7027346318987705	4415	1536918	295474	72282076	0.635174913046661	0.721880074584008
Arizona	Kansas	0.7274696694161626	3743	1536918	241983	72282076	0.6768759398917228	0.802628950934376
Arizona	Kentucky	0.7021007814510954	3161	1536918	211741	72282076	0.6606976001757667	0.7545272030622687
Arizona	Louisiana	1.098754507849465	11496	1536918	492069	72282076	1.0245437868558025	1.1717326174569846
Arizona	Maine	0.3587160537501331	2019	1536918	264707	72282076	0.30846558898207355	0.3896767474041393
Arizona	Maryland	0.45088389281265223	9570	1536918	998222	72282076	0.4251012191430403	0.4738972754753274
Arizona	Massachusetts	0.35787898957557984	25905	1536918	3404296	72282076	0.33983900701069447	0.36980457641708053
Arizona	Mexico	0.8696698858695925	6399	1536918	346049	72282076	0.8427436575983136	0.9153006119584334
Arizona	Michigan	0.4663560734122308	14403	1536918	1452497	72282076	0.4392231485305388	0.4804919065793612
Arizona	Minnesota	0.6460292934487524	33811	1536918	2461420	72282076	0.6255319815732641	0.6681403721046975
Arizona	Mississippi	0.6314713391246254	1794	1536918	133613	72282076	0.5331708359133909	0.6904482857257483
Arizona	Missouri	0.8932923927185712	6379	1536918	335845	72282076	0.8507434807370905	0.9438912295982417
Arizona	Montana	1.4961817076310828	9405	1536918	295634	72282076	1.3602689131988264	1.6302087203846145
Arizona	Nebraska	1.056383985167145	6600	1536918	293834	72282076	0.9855445747195318	1.111254232906362
Arizona	Nevada	1.4141321727328302	22095	1536918	734825	72282076	1.3549899338840627	1.4737356260126542
Arizona	New Hampshire	0.29416023618688997	1257	1536918	200970	72282076	0.2577832526979048	0.3249097551040234
Arizona	New Jersey	0.4982034688600341	14828	1536918	1399767	72282076	0.47855284872039466	0.5175975113021315
Arizona	New Mexico	2.0012492827021777	22104	1536918	519457	72282076	1.9262339369760844	2.107059060970526
Arizona	New York	0.47623076875339637	43172	1536918	4263484	72282076	0.46227688033142855	0.4846598925151387
Arizona	North Carolina	0.5267539379979146	16370	1536918	1461574	72282076	0.5060010497352603	0.5422716035300682
Arizona	North Dakota	1.5047263836811358	10658	1536918	333118	72282076	1.4259141637324095	1.6093729922973026
Arizona	Ohio	0.5978395359106251	7296	1536918	573958	72282076	0.5673446802969061	0.6246848765658566
Arizona	Oklahoma	1.0130919222846186	4286	1536918	198968	72282076	0.9466403360351279	1.0914310936448672
Arizona	Oregon	0.9433985150262232	13333	1536918	664680	72282076	0.8940714903803244	0.9827085456827991
Arizona	Pennsylvania	0.4622163001597336	8690	1536918	884208	72282076	0.4464084797178378	0.48168010961957014
Arizona	Rhode Island	0.3268237441595235	3168	1536918	455881	72282076	0.3103349044186451	0.3484236435708252
Arizona	South Carolina	0.535612384940421	4151	1536918	364487	72282076	0.5012727331714028	0.5606569962320805
Arizona	South Dakota	1.46752810326072	3119	1536918	99956	72282076	1.281119705171116	1.629750138304197
Arizona	Tennessee	1.5568502347648183	16779	1536918	506873	72282076	1.4930610756001368	1.6364274825232648
Arizona	Texas	0.6756616759657265	44587	1536918	3103551	72282076	0.657550793285649	0.6913156742565216
Arizona	Utah	1.4416065628374946	38841	1536918	1267137	72282076	1.3914880123223932	1.4979442703406247
Arizona	Vermont	0.2693652782050772	2935	1536918	512444	72282076	0.2416999593730746	0.28792418139648146
Arizona	Virginia	0.5305954094512381	11775	1536918	1043704	72282076	0.511300629531461	0.5455583096927928
Arizona	Washington	0.6928951072094619	27866	1536918	1891416	72282076	0.6637765211335502	0.7109911039236045
Arizona	West Virginia	0.7481408755788611	4876	1536918	306521	72282076	0.6968438652139997	0.7937822282915645
Arizona	Wisconsin	0.8425516793832466	19510	1536918	1089032	72282076	0.8069068032020588	0.8900032812980738
Arizona	Wyoming	0.6967422125219295	11991	1536918	809400	72282076	0.6521564201012153	0.7560124912244524
Arkansas	Alabama	2.2271201976831847	1615	279354	187631	72282076	1.995023746255466	2.450122171569938
Arkansas	Alaska	0.5063777192051505	215	279354	109860	72282076	0.3729284015650795	0.6181579633278981
Arkansas	Arizona	0.809617343833282	4809	279354	1536918	72282076	0.7697006953404102	0.8437790643289416
Arkansas	Arkansas	88.81104331563151	95884	279354	279354	72282076	85.73299926378635	91.42299946971065
Arkansas	California	0.5629044503421994	24292	279354	11166172	72282076	0.5389275735786478	0.5901722638055404
Arkansas	Canada	0.08937618986414324	5049	279354	14617034	72282076	0.08271695027387052	0.09742816099403248
Arkansas	Colorado	0.7330381364609337	9919	279354	3501201	72282076	0.6959917043965103	0.7667219625121207
Arkansas	Connecticut	0.3359281950133036	1213	279354	934308	72282076	0.31391410367935096	0.3631726707679581
Arkansas	Delaware	0.40228300263335204	406	279354	261138	72282076	0.34604946176538937	0.44338353633227834
Arkansas	District of Columbia	0.5513042493406735	517	279354	242647	72282076	0.4901880222611793	0.6064507665780225
Arkansas	Florida	0.7622785467898858	7215	279354	2449054	72282076	0.7299010488377865	0.8059963467048978
Arkansas	Georgia	2.047530681330225	5470	279354	691246	72282076	1.8771702640512324	2.2213437988925073
Arkansas	Hawaii	0.26084921069001116	464	279354	460261	72282076	0.2139379028757019	0.3085355588127412
Arkansas	Idaho	0.3316657395034561	408	279354	318299	72282076	0.24541193920667853	0.39357753426885456
Arkansas	Illinois	0.8489729978825	3924	279354	1195944	72282076	0.7483401248632584	0.9190688362149704
Arkansas	Indiana	1.1544863314416862	1866	279354	418214	72282076	1.028137790477925	1.2417882725472857
Arkansas	Iowa	1.03157721724077	1178	279354	295474	72282076	0.8955969394416587	1.133293104818205
Arkansas	Kansas	2.200575314652744	2058	279354	241983	72282076	2.0223272400725625	2.386568749161539
Arkansas	Kentucky	1.5837103858156687	1296	279354	211741	72282076	1.4187549047234258	1.7172223137491576
Arkansas	Louisiana	4.47590986663993	8512	279354	492069	72282076	4.197345424823526	4.763791709910482
Arkansas	Maine	0.3685120107583283	377	279354	264707	72282076	0.2598293952041906	0.45252181237222266
Arkansas	Maryland	0.3234917216470686	1248	279354	998222	72282076	0.2975176784958262	0.34499477114127874
Arkansas	Massachusetts	0.2984759270916519	3927	279354	3404296	72282076	0.28350607856070964	0.3263064551797915
Arkansas	Mexico	1.013906282345173	1356	279354	346049	72282076	0.8858079678336671	1.1310959619654604
Arkansas	Michigan	0.3981420116803059	2235	279354	1452497	72282076	0.3559199110755593	0.4387432937559002
Arkansas	Minnesota	0.3191477339888372	3036	279354	2461420	72282076	0.2857424814902296	0.3452807306871969
Arkansas	Mississippi	4.074485187265371	2104	279354	133613	72282076	3.8404899053908834	4.374670693106303
Arkansas	Missouri	3.697324648176535	4799	279354	335845	72282076	3.3515517124041683	4.070213660084251
Arkansas	Montana	0.39910409714453	456	279354	295634	72282076	0.3528191441026951	0.4322770034674509
Arkansas	Nebraska	1.2706911549679585	1443	279354	293834	72282076	1.1410726919542373	1.3727913198636794
Arkansas	Nevada	0.7130448167967433	2025	279354	734825	72282076	0.6522079789149764	0.7924605385321688
Arkansas	New Hampshire	0.38238508120670983	297	279354	200970	72282076	0.2863084334983147	0.44921074817587037
Arkansas	New Jersey	0.38300965639382206	2072	279354	1399767	72282076	0.347800967231768	0.39360999287284215
Arkansas	New Mexico	1.0012030811570536	2010	279354	519457	72282076	0.9325532523814316	1.113826136126984
Arkansas	New York	0.43423089891593064	7155	279354	4263484	72282076	0.4091076961775584	0.45380095722122654
Arkansas	North Carolina	1.2849075417157234	7258	279354	1461574	72282076	1.1687978725489414	1.347778299102027
Arkansas	North Dakota	0.9452968286900567	1217	279354	333118	72282076	0.849349299795837	1.0470213597660871
Arkansas	Ohio	1.1761688915443655	2609	279354	573958	72282076	1.0696685037065368	1.2587335499910184
Arkansas	Oklahoma	5.931336464950715	4561	279354	198968	72282076	5.724983529531517	6.440082287548343
Arkansas	Oregon	0.439108871597523	1128	279354	664680	72282076	0.3939934578454085	0.4810078425243187
Arkansas	Pennsylvania	0.39593061065320745	1353	279354	884208	72282076	0.37037443108557694	0.41716291010019124
Arkansas	Rhode Island	0.33259969516272014	586	279354	455881	72282076	0.29763395158759914	0.37277557265806044
Arkansas	South Carolina	1.153578213198839	1625	279354	364487	72282076	0.9665547680918218	1.2528062550770904
Arkansas	South Dakota	0.9914381554026945	383	279354	99956	72282076	0.7574402503972774	1.1634553287289024
Arkansas	Tennessee	3.2777757287183586	6421	279354	506873	72282076	3.063303423351363	3.4639344118398414
Arkansas	Texas	2.1539822119814107	25836	279354	3103551	72282076	2.0959940207132624	2.262877143820174
Arkansas	Utah	0.7800375572644384	3820	279354	1267137	72282076	0.7033289916828793	0.8504709256677377
Arkansas	Vermont	0.5261348016214891	1042	279354	512444	72282076	0.432978404471275	0.6189331264118922
Arkansas	Virginia	0.7462165395550402	3010	279354	1043704	72282076	0.686972792500028	0.7860612028946012
Arkansas	Washington	0.5142342396727363	3759	279354	1891416	72282076	0.4872069239125477	0.5481010832334315
Arkansas	West Virginia	0.7639484754355303	905	279354	306521	72282076	0.6592926027652053	0.8297170556342568
Arkansas	Wisconsin	0.5383875238983015	2266	279354	1089032	72282076	0.49621443538677235	0.5741477739948058
Arkansas	Wyoming	0.23176642914525136	725	279354	809400	72282076	0.19422496093524322	0.2559381204007413
California	Alabama	0.7137402989146038	20688	11166172	187631	72282076	0.6914022244053183	0.741160173334265
California	Alaska	0.4754517221903265	8069	11166172	109860	72282076	0.45094942744362154	0.5121737776966631
California	Arizona	0.9858191296269151	234057	11166172	1536918	72282076	0.9714674175768301	0.9975387234507309
California	Arkansas	0.5629044503421994	24292	11166172	279354	72282076	0.5389275735786478	0.5901722638055404
California	California	3.60524336697158	6218886	11166172	11166172	72282076	3.5830982781049947	3.611081897622695
California	Canada	0.17288790788945357	390389	11166172	14617034	72282076	0.17054896255420088	0.1742452068313864
California	Colorado	0.6040964007901651	326736	11166172	3501201	72282076	0.5985541949387729	0.6103544478020017
California	Connecticut	0.4836129048002034	69801	11166172	934308	72282076	0.47400926580918923	0.4940406579008134
California	Delaware	0.5418097084666981	21857	11166172	261138	72282076	0.5260063812965745	0.5543816228620203
California	District of Columbia	0.745780243798642	27955	11166172	242647	72282076	0.7144241388169439	0.7737753187529186
California	Florida	0.6451174438594649	244068	11166172	2449054	72282076	0.6382791689105071	0.6561327951310185
California	Georgia	0.7021555238155347	74979	11166172	691246	72282076	0.6835983071208469	0.7103312809586799
California	Hawaii	1.3375272667628717	95100	11166172	460261	72282076	1.3135910321227233	1.356643713352181
California	Idaho	0.5570560788097776	27391	11166172	318299	72282076	0.5354581666269866	0.5795250356438506
California	Illinois	0.6544951234363342	120918	11166172	1195944	72282076	0.643767036992373	0.6643813680425908
California	Indiana	0.5610477239161077	36247	11166172	418214	72282076	0.5441625297537744	0.5788076212339955
California	Iowa	0.580063859662444	26477	11166172	295474	72282076	0.5643385282142043	0.6011847035595291
California	Kansas	0.6447547191659649	24102	11166172	241983	72282076	0.6202571227735859	0.6671436874731913
California	Kentucky	0.7042525271836803	23036	11166172	211741	72282076	0.6794729255516689	0.7240377419842199
California	Louisiana	0.6920864478577637	52609	11166172	492069	72282076	0.6732718627017946	0.7097669086269378
California	Maine	0.3410196439181766	13945	11166172	264707	72282076	0.32309326002222405	0.3560930232527727
California	Maryland	0.5542007857968343	85461	11166172	998222	72282076	0.5448029358909738	0.5649028957381245
California	Massachusetts	0.29521538752249016	155253	11166172	3404296	72282076	0.29032332801745564	0.29961179077240685
California	Mexico	1.0909908646174216	58322	11166172	346049	72282076	1.0748577860543616	1.1170863375803386
California	Michigan	0.4044299750525136	90747	11166172	1452497	72282076	0.39251029696800577	0.41464767423982496
California	Minnesota	0.31214116700132855	118689	11166172	2461420	72282076	0.30218217750856957	0.3177029985509764
California	Mississippi	0.5289089293497394	10917	11166172	133613	72282076	0.5054794908419732	0.5499690516538996
California	Missouri	0.7597890316596786	39419	11166172	335845	72282076	0.7415725532209461	0.7832097094890484
California	Montana	0.6089158749588306	27809	11166172	295634	72282076	0.5849190440218404	0.650166464231427
California	Nebraska	0.7389909267253432	33544	11166172	293834	72282076	0.7120881550834217	0.7651567641685821
California	Nevada	2.056465254104109	233442	11166172	734825	72282076	2.0280268526462777	2.0684188411627766
California	New Hampshire	0.3303490663572374	10256	11166172	200970	72282076	0.3180767065463664	0.3474266986079816
California	New Jersey	0.6472813661174563	139966	11166172	1399767	72282076	0.6369231042499691	0.663539954294696
California	New Mexico	0.8590211973068058	68933	11166172	519457	72282076	0.8383365251426628	0.8754426752371902
California	New York	0.6059394769743448	399087	11166172	4263484	72282076	0.5991863397658922	0.6150624758523455
California	North Carolina	0.5913465411665609	133517	11166172	1461574	72282076	0.5843960053680166	0.6020963150529828
California	North Dakota	0.6164759590084705	31724	11166172	333118	72282076	0.6019466192651175	0.6378669618624617
California	Ohio	0.6522166371490509	57829	11166172	573958	72282076	0.6403521505319981	0.6677038288617868
California	Oklahoma	0.6712176201286585	20631	11166172	198968	72282076	0.6465078163745421	0.6923107617631331
California	Oregon	1.0307546847883011	105838	11166172	664680	72282076	1.007402635355175	1.0503423931049873
California	Pennsylvania	0.5622107605036119	76794	11166172	884208	72282076	0.5508012024235368	0.5699978193234978
California	Rhode Island	0.3763876716173265	26507	11166172	455881	72282076	0.3640978487656566	0.3938137426718926
California	South Carolina	0.5693517835982969	32058	11166172	364487	72282076	0.5573580613990011	0.5908373792619359
California	South Dakota	0.600080800166661	9266	11166172	99956	72282076	0.5771819447321764	0.6314677097995455
California	Tennessee	0.6721284275956836	52629	11166172	506873	72282076	0.657772505995768	0.684894450413819
California	Texas	0.764052684343628	366316	11166172	3103551	72282076	0.7572379551981085	0.7721405771205327
California	Utah	0.9258640047267077	181236	11166172	1267137	72282076	0.912574654058278	0.940540503943461
California	Vermont	0.2925370928220212	23158	11166172	512444	72282076	0.27802927114942927	0.30837913600899314
California	Virginia	0.7138784627753656	115100	11166172	1043704	72282076	0.7021332729199163	0.7249178351509923
California	Washington	0.8533373403091526	249334	11166172	1891416	72282076	0.8430162243169528	0.8649259378126468
California	West Virginia	0.5181037422127797	24533	11166172	306521	72282076	0.49403413919214123	0.5397087209723808
California	Wisconsin	0.4824761593450297	81169	11166172	1089032	72282076	0.47064633610267703	0.49572278522283264
California	Wyoming	0.20062937578620882	25086	11166172	809400	72282076	0.18857728046004898	0.20753440446466587
Canada	Alabama	0.11675365717591135	4430	14617034	187631	72282076	0.10427235171789273	0.1249352820692107
Canada	Alaska	0.07062438989778583	1569	14617034	109860	72282076	0.05656169578925455	0.07810297874276623
Canada	Arizona	0.13246190034247673	41169	14617034	1536918	72282076	0.12756823607430548	0.13812798131618484
Canada	Arkansas	0.08937618986414324	5049	14617034	279354	72282076	0.08271695027387052	0.09742816099403248
Canada	California	0.17288790788945357	390389	14617034	11166172	72282076	0.17054896255420088	0.1742452068313864
Canada	Canada	4.3266944759025865	12789222	14617034	14617034	72282076	4.313817304227698	4.339363477693263
Canada	Colorado	0.11628198365067886	82330	14617034	3501201	72282076	0.11257609723371936	0.120257146766779
Canada	Connecticut	0.15026643475789433	28391	14617034	934308	72282076	0.1456444889889727	0.155860502106581
Canada	Delaware	0.20286745992397734	10713	14617034	261138	72282076	0.18261570386851164	0.21800544159666385
Canada	District of Columbia	0.17730283775571595	8700	14617034	242647	72282076	0.16827074785134236	0.18799041965121033
Canada	Florida	0.15913890616324333	78814	14617034	2449054	72282076	0.15456615237439775	0.16326781151687614
Canada	Georgia	0.1358870363359911	18995	14617034	691246	72282076	0.12778613615903178	0.14042365870625553
Canada	Hawaii	0.22501220535238586	20943	14617034	460261	72282076	0.2170916339370224	0.2365967581399243
