date	x	y	nRR	RR	N_pairs	N_x	N_y	region_x	region_y	country_x	country_y	nb_dist	mean_out_region_nRR_x	sd_out_region_nRR_x	z_score_x	n_out_region_x	mean_out_region_nRR_y	sd_out_region_nRR_y	z_score_y	n_out_region_y
2020-04-01	Missouri	Georgia	0.1944287319757883	19.540354575799935	45	2890	453	Plains	Southeast	USA	USA	2	0.01666933931672755	0.033774281773663595	5.263158335987871	50	0.01406625072289738	0.03252804075056006	5.544830770349594	50
2020-04-01	Minnesota	Louisiana	0.08379675116852726	4.3974264850230105	568	16213	4529	Plains	Southeast	USA	USA	4	0.007900158756086344	0.013684239462131518	5.546277717696336	54	0.005872011004062448	0.015629908885068055	4.985617045977138	49
2020-04-01	Louisiana	Minnesota	0.08379675116852726	4.3974264850230105	568	4529	16213	Southeast	Plains	USA	USA	4	0.005872011004062448	0.01562990888506806	4.985617045977137	49	0.007900158756086345	0.013684239462131521	5.546277717696333	54
2020-04-01	Ontario	Rhode Island	0.5028488451727705	6.342917553143372	4058	24962	14570	Eastern Canada	New England	Canada	USA	NA	0.048520968587405754	0.08678802574192879	5.234914294932177	56	0.0441113905639069	0.0954035351902635	4.808390524460152	56
2020-04-01	Rhode Island	Ontario	0.5028488451727705	6.342917553143372	4058	14570	24962	New England	Eastern Canada	USA	Canada	NA	0.0441113905639069	0.0954035351902635	4.808390524460152	56	0.04852096858740575	0.08678802574192879	5.234914294932177	56
2020-04-01	Delaware	Connecticut	0.28193164162708584	10.696527296374787	57	870	3482	Mideast	New England	USA	USA	3	0.020576647350037867	0.059353812741017066	4.403339603766278	56	0.03175624819262381	0.054254735978191235	4.611125442302861	55
2020-04-01	Connecticut	Delaware	0.28193164162708584	10.696527296374787	57	3482	870	New England	Mideast	USA	USA	3	0.03175624819262381	0.05425473597819124	4.611125442302861	55	0.020576647350037867	0.05935381274101708	4.403339603766277	56
2020-04-01	South Dakota	Mexico	0.20886495165364655	9.92733234609689	35	652	3074	Plains	Mexico	USA	Mexico	NA	0.020112487812946164	0.04480293588366023	4.212948551649245	53	0.015472829464510082	0.03187439297706224	6.067319378546508	61
2020-04-01	Mexico	South Dakota	0.20886495165364655	9.92733234609689	35	3074	652	Mexico	Plains	Mexico	USA	NA	0.01547282946451008	0.03187439297706224	6.067319378546508	61	0.02011248781294616	0.04480293588366023	4.212948551649245	53
2020-04-01	Illinois	Idaho	0.3711080405648769	6.925083685842725	1533	15705	8013	Great Lakes	Rocky Mountain	USA	USA	4	0.05115245046197647	0.07864789052986373	4.068203075089581	54	0.020649446869193892	0.055775450960860035	6.283384314393342	54
2020-04-01	Idaho	Illinois	0.3711080405648769	6.925083685842725	1533	8013	15705	Rocky Mountain	Great Lakes	USA	USA	4	0.020649446869193892	0.05577545096086003	6.283384314393342	54	0.05115245046197647	0.07864789052986373	4.068203075089581	54
2020-04-01	Oklahoma	Ohio	0.4672641195688893	12.764924482916385	8	309	1153	Southwest	Great Lakes	USA	USA	3	0.06262262616133457	0.10102751248003473	4.005260383774378	54	0.04909275639792374	0.108316112076666	3.860657063419932	54
2020-04-01	Ohio	Oklahoma	0.4672641195688893	12.764924482916385	8	1153	309	Great Lakes	Southwest	USA	USA	3	0.049092756397923744	0.10831611207666601	3.860657063419931	54	0.06262262616133457	0.10102751248003472	4.005260383774379	54
2020-04-01	District of Columbia	Rhode Island	0.3578350330815529	6.420032145860018	155	942	14570	Mideast	New England	USA	USA	5	0.02814610582115829	0.0720748725391083	4.574256126245707	55	0.0441113905639069	0.0954035351902635	3.2883859271250926	56
2020-04-01	Rhode Island	District of Columbia	0.3578350330815529	6.420032145860018	155	14570	942	New England	Mideast	USA	USA	5	0.0441113905639069	0.0954035351902635	3.2883859271250926	56	0.02814610582115829	0.0720748725391083	4.574256126245707	55
2020-04-01	District of Columbia	Massachusetts	0.25831723645001636	5.200838621584691	112	942	12996	Mideast	New England	USA	USA	4	0.02814610582115829	0.0720748725391083	3.193500349292546	55	0.021862847223614663	0.04548118552119521	5.198949555002449	55
2020-04-01	Massachusetts	District of Columbia	0.25831723645001636	5.200838621584691	112	12996	942	New England	Mideast	USA	USA	4	0.021862847223614666	0.04548118552119522	5.198949555002448	55	0.02814610582115829	0.0720748725391083	3.193500349292546	55
2020-04-01	South Dakota	California	0.18475713944995936	3.362926585595154	104	652	26964	Plains	Far West	USA	USA	4	0.020112487812946164	0.04480293588366023	3.674863005954474	53	0.03714207163741583	0.04640978427321359	3.180688514808347	55
2020-04-01	California	South Dakota	0.18475713944995936	3.362926585595154	104	26964	652	Far West	Plains	USA	USA	4	0.03714207163741583	0.0464097842732136	3.1806885148083466	55	0.02011248781294616	0.04480293588366023	3.674863005954474	53
2020-04-01	Virginia	Massachusetts	0.1660706229686777	6.241111344224467	454	3182	12996	Southeast	New England	USA	USA	4	0.016571204349012464	0.030023385001765608	4.97943248607289	48	0.021862847223614663	0.04548118552119521	3.1707127704017104	55
2020-04-01	Massachusetts	Virginia	0.1660706229686777	6.241111344224467	454	12996	3182	New England	Southeast	USA	USA	4	0.021862847223614666	0.04548118552119522	3.1707127704017095	55	0.016571204349012464	0.030023385001765608	4.97943248607289	48
2020-07-01	Manitoba	Newfoundland and Labrador	0.05791885397315042	117.9520144286948	11	2187	18	Western Canada	Eastern Canada	Canada	Canada	NA	0.0015067624652148786	0.008003055182258188	7.048819509953446	58	0.0015320032902863003	0.008238336983729928	6.844445765477152	56
2020-07-01	Newfoundland and Labrador	Manitoba	0.05791885397315042	117.9520144286948	11	18	2187	Eastern Canada	Western Canada	Canada	Canada	NA	0.0015320032902863007	0.00823833698372993	6.844445765477151	56	0.0015067624652148786	0.008003055182258186	7.048819509953447	58
2020-07-01	North Carolina	Nebraska	0.06169296645588373	36.04152436247723	3	183	192	Southeast	Plains	USA	USA	3	0.002509527606865065	0.009516019202619061	6.2193484049222825	50	0.0026869475129632264	0.009414747725458044	6.267403085412972	53
2020-07-01	Nebraska	North Carolina	0.06169296645588373	36.04152436247723	3	192	183	Plains	Southeast	USA	USA	3	0.0026869475129632264	0.009414747725458044	6.267403085412972	53	0.002509527606865065	0.009516019202619063	6.219348404922282	50
2020-07-01	Ohio	New Jersey	1.0781185882274105	18.948437942983148	114	907	2800	Great Lakes	Mideast	USA	USA	2	0.047142407259078575	0.15407447401755028	6.691414574297983	54	0.093839532076747	0.19205897534062977	5.1248792429772	56
2020-07-01	New Jersey	Ohio	1.0781185882274105	18.948437942983148	114	2800	907	Mideast	Great Lakes	USA	USA	2	0.093839532076747	0.19205897534062977	5.1248792429772	56	0.04714240725907858	0.1540744740175503	6.6914145742979825	54
2020-07-01	Mexico	Nova Scotia	0.23953643450310289	38.53786518563603	12	1240	106	Mexico	Eastern Canada	Mexico	Canada	NA	0.02185619914804472	0.043545806701030934	4.998879383486186	61	0.012557384799759576	0.03940483524219552	5.760182685912855	56
2020-07-01	Nova Scotia	Mexico	0.23953643450310289	38.53786518563603	12	106	1240	Eastern Canada	Mexico	Canada	Mexico	NA	0.012557384799759576	0.03940483524219552	5.760182685912855	56	0.02185619914804472	0.04354580670103094	4.9988793834861855	61
2020-07-01	Washington	Utah	0.2977700695307606	5.461993703765805	647	6244	8008	Far West	Rocky Mountain	USA	USA	2	0.03626294704088951	0.055221286438264086	4.735621702370679	55	0.013873605960209725	0.04461896191550479	6.362686431570672	54
2020-07-01	Utah	Washington	0.2977700695307606	5.461993703765805	647	8008	6244	Rocky Mountain	Far West	USA	USA	2	0.013873605960209723	0.04461896191550479	6.362686431570672	54	0.03626294704088951	0.055221286438264086	4.735621702370679	55
2020-07-01	Michigan	Virginia	0.22941565181819348	9.845407068651072	134	3119	1842	Great Lakes	Southeast	USA	USA	3	0.02232251262555705	0.048100439765414706	4.305431305880514	57	0.02566935657637576	0.04656362855352395	4.375653306477511	48
2020-07-01	Virginia	Michigan	0.22941565181819348	9.845407068651072	134	1842	3119	Southeast	Great Lakes	USA	USA	3	0.02566935657637576	0.04656362855352395	4.375653306477511	48	0.022322512625557053	0.048100439765414706	4.305431305880514	57
2020-07-01	Florida	Pennsylvania	0.19199851572893753	11.101065297475554	126	4914	975	Southeast	Mideast	USA	USA	5	0.025137617004399992	0.03924748858144229	4.251505121870034	50	0.015053424178218285	0.03898561755383226	4.53872742445055	54
2020-07-01	Pennsylvania	Florida	0.19199851572893753	11.101065297475554	126	975	4914	Mideast	Southeast	USA	USA	5	0.015053424178218283	0.038985617553832265	4.538727424450549	54	0.025137617004399995	0.03924748858144228	4.251505121870034	50
2020-07-01	Texas	Tennessee	0.25269828822811236	2.5279200574472203	1943	73222	4431	Southwest	Southeast	USA	USA	2	0.0183670556512949	0.041018086650085106	5.712875751027535	56	0.029116733907836912	0.05475983717106881	4.082947756433431	49
2020-07-01	Tennessee	Texas	0.25269828822811236	2.5279200574472203	1943	4431	73222	Southeast	Southwest	USA	USA	2	0.029116733907836912	0.05475983717106881	4.082947756433431	49	0.0183670556512949	0.04101808665008511	5.712875751027534	56
2020-07-01	Mexico	South Dakota	0.19195191530337397	11.825927185890766	42	1240	1209	Mexico	Plains	Mexico	USA	NA	0.02185619914804472	0.043545806701030934	3.906133082414622	61	0.027631999217539033	0.04000589368530805	4.107392710144119	53
2020-07-01	South Dakota	Mexico	0.19195191530337397	11.825927185890766	42	1209	1240	Plains	Mexico	USA	Mexico	NA	0.027631999217539033	0.04000589368530805	4.107392710144119	53	0.02185619914804472	0.04354580670103094	3.9061330824146214	61
2020-07-01	Ontario	British Columbia	0.09392717626310704	2.021712209439936	1730	6479	55751	Eastern Canada	Western Canada	Canada	Canada	NA	0.008254964900401977	0.02314626306722011	3.701340951405439	56	0.002497850462218547	0.013042089173235079	7.01032822168701	58
2020-07-01	British Columbia	Ontario	0.09392717626310704	2.021712209439936	1730	55751	6479	Western Canada	Eastern Canada	Canada	Canada	NA	0.0024978504622185462	0.013042089173235079	7.01032822168701	58	0.008254964900401975	0.02314626306722011	3.701340951405439	56
2020-07-01	Rhode Island	New Jersey	0.7352515672302729	114.0174699879952	90	119	2800	New England	Mideast	USA	USA	3	0.01641379201643452	0.10179725246679812	7.061465391202893	56	0.093839532076747	0.19205897534062977	3.3396618617585436	56
2020-07-01	New Jersey	Rhode Island	0.7352515672302729	114.0174699879952	90	2800	119	Mideast	New England	USA	USA	3	0.093839532076747	0.19205897534062977	3.3396618617585436	56	0.016413792016434524	0.10179725246679806	7.061465391202898	56
2020-07-01	Georgia	Pennsylvania	0.16709364864004228	9.6209244176303	17	765	975	Southeast	Mideast	USA	USA	4	0.024511260852860206	0.04347496719752127	3.2796433667076212	50	0.015053424178218285	0.03898561755383226	3.899905503661274	54
2020-07-01	Pennsylvania	Georgia	0.16709364864004228	9.6209244176303	17	975	765	Mideast	Southeast	USA	USA	4	0.015053424178218283	0.038985617553832265	3.8999055036612735	54	0.02451126085286021	0.04347496719752128	3.279643366707621	50
2020-07-01	Michigan	Tennessee	0.19945511574331945	5.406173995348433	177	3119	4431	Great Lakes	Southeast	USA	USA	3	0.02232251262555705	0.048100439765414706	3.6825568327781637	57	0.029116733907836912	0.05475983717106881	3.1106444181590294	49
2020-07-01	Tennessee	Michigan	0.19945511574331945	5.406173995348433	177	4431	3119	Southeast	Great Lakes	USA	USA	3	0.029116733907836912	0.05475983717106881	3.1106444181590294	49	0.022322512625557053	0.048100439765414706	3.6825568327781637	57
2020-10-01	Newfoundland and Labrador	Alberta	0.11875867054169918	68.27376988531262	9	212	561	Eastern Canada	Western Canada	Canada	Canada	NA	0.00324790333628496	0.0172052403112597	6.713696822346621	56	0.0033319172873332663	0.016063762566594357	7.185536562548763	58
2020-10-01	Alberta	Newfoundland and Labrador	0.11875867054169918	68.27376988531262	9	561	212	Western Canada	Eastern Canada	Canada	Canada	NA	0.003331917287333266	0.016063762566594357	7.185536562548763	58	0.00324790333628496	0.017205240311259702	6.71369682234662	56
2020-10-01	Maine	Maryland	0.14673895795063122	20.234034631058467	440	5938	3304	New England	Mideast	USA	USA	5	0.003496728778392264	0.01991818041445148	7.1915318664505445	56	0.007035775079733579	0.020929138375904977	6.675056581962939	54
2020-10-01	Maryland	Maine	0.14673895795063122	20.234034631058467	440	3304	5938	Mideast	New England	USA	USA	5	0.007035775079733579	0.020929138375904977	6.675056581962939	54	0.003496728778392264	0.019918180414451477	7.191531866450546	56
2020-10-01	Vermont	Florida	0.07240718231820802	57.3490346992683	72	608	1863	New England	Southeast	USA	USA	7	0.0017867647890810543	0.01022037951796166	6.909764691713856	55	0.004768138436739816	0.01108228873770186	6.103346112194378	50
2020-10-01	Florida	Vermont	0.07240718231820802	57.3490346992683	72	1863	608	Southeast	New England	USA	USA	7	0.004768138436739815	0.011082288737701862	6.1033461121943775	50	0.0017867647890810541	0.010220379517961661	6.909764691713855	55
2020-10-01	Quebec	British Columbia	0.04566654473581436	1.0602812390854337	2605	18426	120300	Eastern Canada	Western Canada	Canada	Canada	NA	0.0020935583748229137	0.0072695744675646354	5.993884037560281	56	0.0016147775660206622	0.006359922734531649	6.926462633046079	58
2020-10-01	British Columbia	Quebec	0.04566654473581436	1.0602812390854337	2605	120300	18426	Western Canada	Eastern Canada	Canada	Canada	NA	0.001614777566020662	0.006359922734531649	6.926462633046079	58	0.0020935583748229133	0.007269574467564636	5.99388403756028	56
2020-10-01	New Jersey	Connecticut	0.03125099762560996	41.00978787878787	3	300	220	Mideast	New England	USA	USA	2	0.0015369286277323335	0.004968488848980018	5.980504314501507	56	0.0013007635805118906	0.004707028155961055	6.362875481670663	55
2020-10-01	Connecticut	New Jersey	0.03125099762560996	41.00978787878787	3	220	300	New England	Mideast	USA	USA	2	0.0013007635805118906	0.004707028155961056	6.362875481670661	55	0.0015369286277323335	0.004968488848980019	5.980504314501506	56
2020-10-01	Virginia	Ohio	0.12325758894597152	24.515761551699597	21	1385	558	Southeast	Great Lakes	USA	USA	2	0.008328716953040608	0.01939365257186242	5.926107604901475	48	0.007821537836929932	0.021244862363745076	5.433598445242756	54
2020-10-01	Ohio	Virginia	0.12325758894597152	24.515761551699597	21	558	1385	Great Lakes	Southeast	USA	USA	2	0.007821537836929932	0.02124486236374508	5.4335984452427555	54	0.008328716953040608	0.01939365257186242	5.926107604901475	48
2020-10-01	Oregon	Utah	0.05429073539669239	2.6589895479480776	135	7947	5764	Far West	Rocky Mountain	USA	USA	2	0.004855194058702045	0.01044223561816741	4.734191330827888	55	0.0063772692546223584	0.01061600043920021	4.513325561399444	54
2020-10-01	Utah	Oregon	0.05429073539669239	2.6589895479480776	135	5764	7947	Rocky Mountain	Far West	USA	USA	2	0.0063772692546223584	0.01061600043920021	4.513325561399444	54	0.004855194058702045	0.010442235618167412	4.734191330827887	55
2020-10-01	Saskatchewan	Ontario	0.04987249816363419	4.749551661047001	74	897	15671	Western Canada	Eastern Canada	Canada	Canada	NA	0.003839324701790351	0.010516049965929019	4.37742057245704	58	0.004122000374907021	0.009588900535431032	4.7711932791125395	56
2020-10-01	Ontario	Saskatchewan	0.04987249816363419	4.749551661047001	74	15671	897	Eastern Canada	Western Canada	Canada	Canada	NA	0.004122000374907021	0.009588900535431034	4.771193279112539	56	0.003839324701790351	0.010516049965929019	4.37742057245704	58
2020-10-01	Michigan	Kentucky	0.09969158963969946	11.929599428562362	95	10853	662	Great Lakes	Southeast	USA	USA	2	0.007442648468006284	0.017243324834868526	5.349834910327289	57	0.00981420730406071	0.02195200379599254	4.094267802197008	46
2020-10-01	Kentucky	Michigan	0.09969158963969946	11.929599428562362	95	662	10853	Southeast	Great Lakes	USA	USA	2	0.009814207304060709	0.021952003795992537	4.094267802197008	46	0.0074426484680062835	0.017243324834868526	5.349834910327289	57
2020-10-01	Kentucky	Iowa	0.09959965375890412	18.31804892310691	5	662	372	Southeast	Plains	USA	USA	2	0.009814207304060709	0.021952003795992537	4.090079761704225	46	0.005498108130790625	0.015428807286817794	6.099081016360405	53
2020-10-01	Iowa	Kentucky	0.09959965375890412	18.31804892310691	5	372	662	Plains	Southeast	USA	USA	2	0.005498108130790625	0.015428807286817794	6.099081016360405	53	0.00981420730406071	0.02195200379599254	4.090079761704224	46
2020-10-01	Texas	Tennessee	0.07180599229640651	5.818263911704323	516	21463	3728	Southwest	Southeast	USA	USA	2	0.010133477264453808	0.01335450310379244	4.6181063086082785	56	0.007554084676362259	0.0166908385120739	3.8495314404704946	49
2020-10-01	Tennessee	Texas	0.07180599229640651	5.818263911704323	516	3728	21463	Southeast	Southwest	USA	USA	2	0.007554084676362259	0.0166908385120739	3.8495314404704946	49	0.010133477264453808	0.013354503103792437	4.618106308608279	56
2020-10-01	Tennessee	Ohio	0.08814342897616152	14.312447121079268	33	3728	558	Southeast	Great Lakes	USA	USA	2	0.007554084676362259	0.0166908385120739	4.828358038543249	49	0.007821537836929932	0.021244862363745076	3.780767781122604	54
2020-10-01	Ohio	Tennessee	0.08814342897616152	14.312447121079268	33	558	3728	Great Lakes	Southeast	USA	USA	2	0.007821537836929932	0.02124486236374508	3.7807677811226035	54	0.007554084676362259	0.0166908385120739	4.828358038543249	49
2020-10-01	West Virginia	North Dakota	0.03290693262958776	16.930686589570968	8	479	890	Southeast	Plains	USA	USA	5	0.00429392778810997	0.00818980734457447	3.4937335687674196	47	0.002408851918072904	0.006372062850658074	4.786217811452561	54
2020-10-01	North Dakota	West Virginia	0.03290693262958776	16.930686589570968	8	890	479	Plains	Southeast	USA	USA	5	0.0024088519180729046	0.006372062850658073	4.786217811452561	54	0.00429392778810997	0.008189807344574472	3.493733568767419	47
2020-10-01	New Mexico	Kansas	0.01853775243722153	21.671091126579903	5	687	303	Southwest	Plains	USA	USA	2	0.0010861847801896729	0.003156541569780661	5.528698821553779	56	0.0014947801570448498	0.004906724947591774	3.473390593972746	53
2020-10-01	Kansas	New Mexico	0.01853775243722153	21.671091126579903	5	303	687	Plains	Southwest	USA	USA	2	0.0014947801570448498	0.004906724947591774	3.473390593972746	53	0.0010861847801896729	0.003156541569780661	5.528698821553779	56
2020-10-01	Georgia	Washington	0.016985946876169264	4.423059663955905	45	1679	5467	Southeast	Far West	USA	USA	6	0.0017302274531809563	0.004174818347843649	3.6542235258854068	50	0.0029312513482576703	0.004303084459995868	3.266190951763259	55
2020-10-01	Washington	Georgia	0.016985946876169264	4.423059663955905	45	5467	1679	Far West	Southeast	USA	USA	6	0.0029312513482576703	0.004303084459995869	3.2661909517632584	55	0.0017302274531809563	0.004174818347843648	3.6542235258854077	50
2020-10-01	Mexico	California	0.029119574016528246	3.7802666869272015	406	1146	84553	Mexico	Far West	Mexico	USA	NA	0.004443514015569728	0.007587410813065047	3.252237239938015	61	0.004183651546105157	0.00694659766698081	3.58965981129881	55
2020-10-01	California	Mexico	0.029119574016528246	3.7802666869272015	406	84553	1146	Far West	Mexico	USA	Mexico	NA	0.004183651546105157	0.006946597666980812	3.5896598112988087	55	0.004443514015569729	0.007587410813065048	3.2522372399380144	61
2020-10-01	Wisconsin	New York	0.073779697373511	1.603090356245145	1219	37259	18413	Great Lakes	Mideast	USA	USA	4	0.007443665831410977	0.020727976234456533	3.2003139521082766	55	0.008198027031768054	0.016288053298740186	4.026366388843743	53
2020-10-01	New York	Wisconsin	0.073779697373511	1.603090356245145	1219	18413	37259	Mideast	Great Lakes	USA	USA	4	0.008198027031768054	0.016288053298740186	4.026366388843743	53	0.007443665831410977	0.020727976234456536	3.200313952108276	55
2020-10-01	Arizona	South Dakota	0.1357885156770756	3.6811958716068887	149	32781	1114	Southwest	Plains	USA	USA	3	0.021084427726335512	0.036117647565726954	3.1758460387543623	54	0.006987340916945897	0.020945598319876763	6.14931943184937	53
2020-10-01	South Dakota	Arizona	0.1357885156770756	3.6811958716068887	149	1114	32781	Plains	Southwest	USA	USA	3	0.006987340916945896	0.02094559831987677	6.149319431849368	53	0.021084427726335515	0.03611764756572696	3.1758460387543614	54
2020-10-01	Minnesota	New York	0.07909389160928025	1.577336332996827	2116	65732	18413	Plains	Mideast	USA	USA	5	0.009917391536303765	0.022835540429980684	3.029334921373481	54	0.008198027031768054	0.016288053298740186	4.352629702101705	53
2020-10-01	New York	Minnesota	0.07909389160928025	1.577336332996827	2116	18413	65732	Mideast	Plains	USA	USA	5	0.008198027031768054	0.016288053298740186	4.352629702101705	53	0.009917391536303766	0.022835540429980688	3.0293349213734806	54
2021-01-01	South Dakota	Tennessee	0.22714769361713497	19.85095410379788	297	3102	8432	Plains	Southeast	USA	USA	3	0.007667984960220104	0.032456204210198576	6.7623344749583705	53	0.014425473652584713	0.03405390052759163	6.246633033775249	49
2021-01-01	Tennessee	South Dakota	0.22714769361713497	19.85095410379788	297	8432	3102	Southeast	Plains	USA	USA	3	0.014425473652584711	0.03405390052759163	6.246633033775249	49	0.007667984960220105	0.032456204210198576	6.7623344749583705	53
2021-01-01	Ontario	New York	0.15151117304978282	1.6825042962450956	6299	64515	101450	Eastern Canada	Mideast	Canada	USA	NA	0.009365932549865154	0.023004420959863003	6.179040139629064	56	0.014087281695260346	0.02375042618550105	5.786165278937848	53
2021-01-01	New York	Ontario	0.15151117304978282	1.6825042962450956	6299	101450	64515	Mideast	Eastern Canada	USA	Canada	NA	0.014087281695260346	0.023750426185501057	5.786165278937847	53	0.009365932549865154	0.023004420959863006	6.1790401396290635	56
2021-01-01	Indiana	Colorado	0.10397835516202858	4.248076565341768	1306	13870	38750	Great Lakes	Rocky Mountain	USA	USA	4	0.009454646904912677	0.01765195227593968	5.354858588981997	56	0.009541861099366404	0.016298719109225823	5.794105256357648	52
2021-01-01	Colorado	Indiana	0.10397835516202858	4.248076565341768	1306	38750	13870	Rocky Mountain	Great Lakes	USA	USA	4	0.009541861099366404	0.01629871910922582	5.794105256357649	52	0.009454646904912677	0.01765195227593968	5.354858588981997	56
2021-01-01	Texas	Utah	0.10694493284405078	3.0479024899956455	1997	51063	22432	Southwest	Rocky Mountain	USA	USA	2	0.011229379100825637	0.016763881535095032	5.709629571340355	56	0.011568223261792044	0.01820472154983858	5.2391193856576415	54
2021-01-01	Utah	Texas	0.10694493284405078	3.0479024899956455	1997	22432	51063	Rocky Mountain	Southwest	USA	USA	2	0.011568223261792044	0.01820472154983858	5.2391193856576415	54	0.011229379100825639	0.01676388153509503	5.709629571340356	56
2021-01-01	Wisconsin	Wyoming	0.0647591083743263	4.454471199132545	750	24827	11856	Great Lakes	Rocky Mountain	USA	USA	3	0.007135831921241631	0.012394095129383722	4.649252394107605	55	0.004023767723784863	0.009632319547950541	6.3053702016628	55
