edge_pair	x	y	region_x	region_y	country_x	country_y	n_occurrences	first_date	last_date	mean_nRR	median_nRR	max_nRR
California_Illinois	California	Illinois	Far West	Great Lakes	USA	USA	15	2020-01-01	2024-10-01	0.11093082205313311	0.09332543228141922	0.27100859568322694
Arizona_Illinois	Arizona	Illinois	Southwest	Great Lakes	USA	USA	15	2020-01-01	2024-07-01	0.10623529309279027	0.08686043687653855	0.24622788761905465
Illinois_New York	Illinois	New York	Great Lakes	Mideast	USA	USA	15	2020-01-01	2024-10-01	0.10499585182138658	0.07732618116364166	0.1962725088707171
Michigan_Pennsylvania	Michigan	Pennsylvania	Great Lakes	Mideast	USA	USA	15	2020-01-01	2024-10-01	0.09587305505777849	0.0871332754320323	0.301227624491386
Illinois_Minnesota	Illinois	Minnesota	Great Lakes	Plains	USA	USA	15	2020-01-01	2024-10-01	0.09005229573341383	0.06969123854803459	0.18415336252694017
Pennsylvania_Texas	Pennsylvania	Texas	Mideast	Southwest	USA	USA	14	2020-01-01	2024-10-01	0.18651003642392155	0.09907958479162277	0.8119493627750469
California_Ohio	California	Ohio	Far West	Great Lakes	USA	USA	14	2020-01-01	2024-10-01	0.18075831780037183	0.10528255777793849	0.4974444749183054
Maryland_North Carolina	Maryland	North Carolina	Mideast	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.16427329487636402	0.1526092735812668	0.3452119793060079
California_Utah	California	Utah	Far West	Rocky Mountain	USA	USA	14	2020-01-01	2024-10-01	0.15705498979412008	0.13073641427146632	0.5058688201248086
Georgia_Pennsylvania	Georgia	Pennsylvania	Southeast	Mideast	USA	USA	14	2020-01-01	2024-10-01	0.14924214969827035	0.14476642511951804	0.3692432173190041
Delaware_Florida	Delaware	Florida	Mideast	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.14490771328320431	0.10750724168195536	0.2976111975537579
New York_North Carolina	New York	North Carolina	Mideast	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.1436399404748377	0.12108027210213133	0.2754694203074318
Connecticut_Pennsylvania	Connecticut	Pennsylvania	New England	Mideast	USA	USA	14	2020-01-01	2024-07-01	0.13656727235591004	0.10535262014655969	0.2429503364238827
Ohio_Virginia	Ohio	Virginia	Great Lakes	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.13604900240282242	0.1100262333488152	0.45533003596887495
California_Virginia	California	Virginia	Far West	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.1332670094558356	0.1029437515590188	0.22685276814840089
Texas_Virginia	Texas	Virginia	Southwest	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.1324263849839645	0.10764358838794341	0.22838535867176235
Ohio_Texas	Ohio	Texas	Great Lakes	Southwest	USA	USA	14	2020-01-01	2024-10-01	0.13035322995634113	0.10129833411554212	0.40131223390449167
Michigan_New Jersey	Michigan	New Jersey	Great Lakes	Mideast	USA	USA	14	2020-01-01	2024-10-01	0.1303356871266701	0.08849713797273023	0.4682254664351605
Illinois_New Jersey	Illinois	New Jersey	Great Lakes	Mideast	USA	USA	14	2020-01-01	2024-10-01	0.12659160463237085	0.11442958554590521	0.23535408240319153
Colorado_New York	Colorado	New York	Rocky Mountain	Mideast	USA	USA	14	2020-01-01	2024-10-01	0.11678509104337477	0.08930980106714574	0.28349372455450217
Illinois_Maryland	Illinois	Maryland	Great Lakes	Mideast	USA	USA	14	2020-01-01	2024-10-01	0.11542546147769048	0.1039111094054307	0.2521659238863408
Illinois_Tennessee	Illinois	Tennessee	Great Lakes	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.11539103726440304	0.09105232253402011	0.35177887717573786
Florida_Michigan	Florida	Michigan	Southeast	Great Lakes	USA	USA	14	2020-01-01	2024-10-01	0.1115318012058641	0.10765379763715179	0.19200731942559007
Illinois_North Carolina	Illinois	North Carolina	Great Lakes	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.10357471849453523	0.08186781443948121	0.2903393788654156
Florida_Wisconsin	Florida	Wisconsin	Southeast	Great Lakes	USA	USA	14	2020-01-01	2024-07-01	0.10318302101823437	0.07298320660615566	0.2771249931131901
Michigan_Virginia	Michigan	Virginia	Great Lakes	Southeast	USA	USA	14	2020-01-01	2024-10-01	0.09759616739101551	0.07243320240184986	0.22941565181819348
Michigan_New York	Michigan	New York	Great Lakes	Mideast	USA	USA	14	2020-01-01	2024-10-01	0.08182576719490686	0.06727929155783732	0.16710965648897547
New Jersey_Texas	New Jersey	Texas	Mideast	Southwest	USA	USA	13	2020-01-01	2024-10-01	0.22992201297252343	0.17258635898955685	0.8636408220862328
North Carolina_Texas	North Carolina	Texas	Southeast	Southwest	USA	USA	13	2020-01-01	2024-10-01	0.19851285563157786	0.13829624046680591	0.8605547980667384
Connecticut_Florida	Connecticut	Florida	New England	Southeast	USA	USA	13	2020-01-01	2024-07-01	0.15615214103764213	0.12639199715237154	0.33900744584109316
California_Maryland	California	Maryland	Far West	Mideast	USA	USA	13	2020-01-01	2024-10-01	0.14659905697581238	0.11673466998614802	0.3242099198341402
Maryland_Ohio	Maryland	Ohio	Mideast	Great Lakes	USA	USA	13	2020-01-01	2024-07-01	0.13908638467323428	0.11013071212742176	0.40919508402329874
California_North Carolina	California	North Carolina	Far West	Southeast	USA	USA	13	2020-01-01	2024-10-01	0.12354518000988594	0.10356743082324714	0.2179605381254035
New York_Tennessee	New York	Tennessee	Mideast	Southeast	USA	USA	13	2020-01-01	2024-10-01	0.1204584010392742	0.10206666688182882	0.224130375785048
Minnesota_Utah	Minnesota	Utah	Plains	Rocky Mountain	USA	USA	13	2020-01-01	2024-10-01	0.11499357970788528	0.06443244965109747	0.3519301334489779
Colorado_Maryland	Colorado	Maryland	Rocky Mountain	Mideast	USA	USA	13	2020-01-01	2024-10-01	0.11490362484583327	0.09586165761164483	0.3213217248314706
Georgia_Maryland	Georgia	Maryland	Southeast	Mideast	USA	USA	13	2020-01-01	2024-10-01	0.11389077579750413	0.09690348815971946	0.23089080294891332
Illinois_Virginia	Illinois	Virginia	Great Lakes	Southeast	USA	USA	13	2020-01-01	2024-10-01	0.11031304915859853	0.1059017302374367	0.1897309239924614
Colorado_Tennessee	Colorado	Tennessee	Rocky Mountain	Southeast	USA	USA	13	2020-01-01	2024-07-01	0.09189193455688958	0.09690624314366932	0.13579346657445213
Florida_Rhode Island	Florida	Rhode Island	Southeast	New England	USA	USA	13	2020-01-01	2024-07-01	0.0897534408135529	0.08436851697616206	0.1439999937562893
Colorado_North Carolina	Colorado	North Carolina	Rocky Mountain	Southeast	USA	USA	13	2020-01-01	2024-10-01	0.08434475925116296	0.07472531672145	0.14857889044011452
North Carolina_Ohio	North Carolina	Ohio	Southeast	Great Lakes	USA	USA	12	2020-01-01	2024-10-01	0.21115433977364018	0.09183958887634106	1.3265350001100893
Maryland_Texas	Maryland	Texas	Mideast	Southwest	USA	USA	12	2020-01-01	2024-10-01	0.19222948584766025	0.14262653343176296	0.5560980691810729
Colorado_Ohio	Colorado	Ohio	Rocky Mountain	Great Lakes	USA	USA	12	2020-01-01	2024-10-01	0.14519393063050504	0.10953769757990889	0.37019893879382354
Connecticut_Maryland	Connecticut	Maryland	New England	Mideast	USA	USA	12	2020-01-01	2024-07-01	0.13826619988527478	0.11923064476059828	0.42902977683436966
Arizona_Georgia	Arizona	Georgia	Southwest	Southeast	USA	USA	12	2020-07-01	2024-07-01	0.13759125458303262	0.09301128462366416	0.4923930853597569
Arizona_Florida	Arizona	Florida	Southwest	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.12446307915081531	0.12386308408158112	0.2549015310376774
Florida_Minnesota	Florida	Minnesota	Southeast	Plains	USA	USA	12	2020-01-01	2024-07-01	0.12081136177048382	0.08263283686359668	0.3638599559960501
Colorado_Virginia	Colorado	Virginia	Rocky Mountain	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.12017422489856651	0.1271135714058953	0.2341123459662588
Pennsylvania_Tennessee	Pennsylvania	Tennessee	Mideast	Southeast	USA	USA	12	2020-01-01	2024-10-01	0.11774324494859538	0.13104850108560082	0.16955566266565666
Georgia_New York	Georgia	New York	Southeast	Mideast	USA	USA	12	2021-04-01	2024-10-01	0.11768394102946486	0.12075689278954926	0.19838628063845343
Colorado_Georgia	Colorado	Georgia	Rocky Mountain	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.11539290109711774	0.11032774509707616	0.210442821773137
Florida_Indiana	Florida	Indiana	Southeast	Great Lakes	USA	USA	12	2021-01-01	2023-10-01	0.11491744595879765	0.08718873754277978	0.2771192626977359
California_Georgia	California	Georgia	Far West	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.11219443625973582	0.1050733153740193	0.21545441966591763
Colorado_Illinois	Colorado	Illinois	Rocky Mountain	Great Lakes	USA	USA	12	2020-01-01	2024-07-01	0.11060197469878813	0.09935819849781792	0.2157115215444687
New Jersey_Tennessee	New Jersey	Tennessee	Mideast	Southeast	USA	USA	12	2020-04-01	2024-10-01	0.10852186158126523	0.12196135746151292	0.15808736316535715
Arizona_Tennessee	Arizona	Tennessee	Southwest	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.10809310195968116	0.09575691551761817	0.22429917331970023
Massachusetts_Virginia	Massachusetts	Virginia	New England	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.10750037364585943	0.10243516082687804	0.1660706229686777
Utah_Washington	Utah	Washington	Rocky Mountain	Far West	USA	USA	12	2020-01-01	2024-07-01	0.10135607127921313	0.07013056129049453	0.2977700695307606
Michigan_Tennessee	Michigan	Tennessee	Great Lakes	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.09269075684981236	0.08148288485892566	0.19945511574331945
Florida_Washington	Florida	Washington	Southeast	Far West	USA	USA	12	2021-07-01	2024-07-01	0.09198210071341811	0.08496158660728265	0.23177418590039703
California_Michigan	California	Michigan	Far West	Great Lakes	USA	USA	12	2020-01-01	2024-10-01	0.08777188256823899	0.0729952167088577	0.1603909297300488
District of Columbia_Illinois	District of Columbia	Illinois	Mideast	Great Lakes	USA	USA	12	2020-01-01	2024-10-01	0.0814326240421294	0.08140085128031957	0.1355143208625947
Virginia_Washington	Virginia	Washington	Southeast	Far West	USA	USA	12	2020-07-01	2024-10-01	0.07413224056368416	0.06996039207892202	0.12337312107248057
Massachusetts_Ohio	Massachusetts	Ohio	New England	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.16862230852486315	0.10820384535227594	0.5596840899909078
Delaware_North Carolina	Delaware	North Carolina	Mideast	Southeast	USA	USA	11	2020-01-01	2024-10-01	0.15626353375762697	0.1021406876501165	0.306219513072666
District of Columbia_North Carolina	District of Columbia	North Carolina	Mideast	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.15361710160163122	0.1629057979010153	0.32004695783956827
Delaware_Massachusetts	Delaware	Massachusetts	Mideast	New England	USA	USA	11	2020-01-01	2024-10-01	0.15190838559117972	0.09486592402379464	0.6534575844626402
Colorado_New Jersey	Colorado	New Jersey	Rocky Mountain	Mideast	USA	USA	11	2020-01-01	2024-10-01	0.14634034197251725	0.14472087103206613	0.29399033485995874
California_Connecticut	California	Connecticut	Far West	New England	USA	USA	11	2020-01-01	2024-07-01	0.138345215034926	0.11869654965453744	0.3917320378926467
Nevada_Texas	Nevada	Texas	Far West	Southwest	USA	USA	11	2021-04-01	2024-04-01	0.13478635186801785	0.08814958794003457	0.3545096351130864
Florida_Nevada	Florida	Nevada	Southeast	Far West	USA	USA	11	2020-01-01	2024-01-01	0.13167989022209467	0.12619130411634671	0.2722931938660269
Tennessee_Wisconsin	Tennessee	Wisconsin	Southeast	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.12727749036174071	0.09845073197067215	0.5003102173016151
Connecticut_Virginia	Connecticut	Virginia	New England	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.12054820334361255	0.11716692655041076	0.18094380648818023
Massachusetts_Texas	Massachusetts	Texas	New England	Southwest	USA	USA	11	2022-04-01	2024-10-01	0.11561933110333687	0.11675227346841924	0.2051637465984925
Arizona_Ohio	Arizona	Ohio	Southwest	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.11549166211558538	0.0996268189981299	0.22665986567356541
Arizona_Connecticut	Arizona	Connecticut	Southwest	New England	USA	USA	11	2020-01-01	2024-10-01	0.1128364214748755	0.0738791071528602	0.2773006277886681
Illinois_Utah	Illinois	Utah	Great Lakes	Rocky Mountain	USA	USA	11	2020-01-01	2024-07-01	0.1092121167103005	0.08337391688561475	0.27097585541951896
Colorado_Nevada	Colorado	Nevada	Rocky Mountain	Far West	USA	USA	11	2020-01-01	2024-04-01	0.10845072107040858	0.10394201724772376	0.2086188483406035
Arizona_Minnesota	Arizona	Minnesota	Southwest	Plains	USA	USA	11	2020-01-01	2024-07-01	0.1055683050643607	0.1006497574058469	0.20573119570523488
Arizona_North Carolina	Arizona	North Carolina	Southwest	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.10409011402111785	0.08525103132741776	0.20012551317997135
Colorado_Connecticut	Colorado	Connecticut	Rocky Mountain	New England	USA	USA	11	2020-01-01	2024-07-01	0.10140272949258328	0.10108410366421793	0.15933944385995016
Texas_Utah	Texas	Utah	Southwest	Rocky Mountain	USA	USA	11	2020-01-01	2024-01-01	0.10026605383277781	0.0863330451072214	0.18382149408426468
Georgia_Indiana	Georgia	Indiana	Southeast	Great Lakes	USA	USA	11	2020-01-01	2023-10-01	0.10011675614003283	0.08848767867789195	0.14962695415176835
Colorado_Indiana	Colorado	Indiana	Rocky Mountain	Great Lakes	USA	USA	11	2020-01-01	2023-10-01	0.09946673807023217	0.08426435199425329	0.21633924394873663
Colorado_Washington	Colorado	Washington	Rocky Mountain	Far West	USA	USA	11	2020-07-01	2024-07-01	0.09760526369745125	0.09594411261801902	0.18607356659341437
Arizona_Virginia	Arizona	Virginia	Southwest	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.09691827184033502	0.09757917560333818	0.1771808167510967
Connecticut_Wisconsin	Connecticut	Wisconsin	New England	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.09684784577242764	0.07555328545258938	0.21808167852581423
Connecticut_Illinois	Connecticut	Illinois	New England	Great Lakes	USA	USA	11	2020-01-01	2024-07-01	0.09467385608669782	0.0713529546725484	0.18116819112413168
New York_Ontario	New York	Ontario	Mideast	Eastern Canada	USA	Canada	11	2020-01-01	2024-07-01	0.0942138330559367	0.07825539436966521	0.1989622750769166
Michigan_North Carolina	Michigan	North Carolina	Great Lakes	Southeast	USA	USA	11	2020-01-01	2024-10-01	0.09340787033567506	0.07389039266150263	0.2178540506344171
Arizona_Wisconsin	Arizona	Wisconsin	Southwest	Great Lakes	USA	USA	11	2020-01-01	2024-07-01	0.090570776582735	0.07245879875042743	0.22092039561565188
Connecticut_North Carolina	Connecticut	North Carolina	New England	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.08863270220129274	0.08117178288251632	0.1330252490627739
Indiana_New Jersey	Indiana	New Jersey	Great Lakes	Mideast	USA	USA	11	2020-01-01	2024-07-01	0.0858767592433042	0.07510455692622883	0.16641109526796422
New York_Rhode Island	New York	Rhode Island	Mideast	New England	USA	USA	11	2020-01-01	2024-04-01	0.08287213438876269	0.06997880933618023	0.13762674204509115
Georgia_Massachusetts	Georgia	Massachusetts	Southeast	New England	USA	USA	11	2021-04-01	2024-10-01	0.08284375417572683	0.07382405873183838	0.1300999065297601
California_Ontario	California	Ontario	Far West	Eastern Canada	USA	Canada	11	2020-01-01	2024-07-01	0.08117082210555357	0.07065094053261983	0.17770553400184128
Georgia_Michigan	Georgia	Michigan	Southeast	Great Lakes	USA	USA	11	2020-01-01	2024-07-01	0.08072607558048855	0.05954978721608641	0.1826233862505859
Georgia_Wisconsin	Georgia	Wisconsin	Southeast	Great Lakes	USA	USA	11	2020-01-01	2024-07-01	0.06709929239092328	0.05542025635248237	0.1063057557152328
Florida_Utah	Florida	Utah	Southeast	Rocky Mountain	USA	USA	10	2020-01-01	2024-10-01	0.1658006450156137	0.10071227418403449	0.38073267431243984
New Jersey_Rhode Island	New Jersey	Rhode Island	Mideast	New England	USA	USA	10	2020-04-01	2024-01-01	0.15838977181539518	0.09255686156915824	0.7352515672302729
Ohio_Utah	Ohio	Utah	Great Lakes	Rocky Mountain	USA	USA	10	2020-01-01	2024-07-01	0.15379510594492993	0.06389743327681252	0.46868587361239616
District of Columbia_Florida	District of Columbia	Florida	Mideast	Southeast	USA	USA	10	2020-01-01	2024-01-01	0.1531933779515665	0.15018619511186038	0.2651270313645822
Colorado_Pennsylvania	Colorado	Pennsylvania	Rocky Mountain	Mideast	USA	USA	10	2020-01-01	2024-10-01	0.14063444723074278	0.11938404872252059	0.3805567050356338
California_Tennessee	California	Tennessee	Far West	Southeast	USA	USA	10	2020-01-01	2024-07-01	0.1385893935449036	0.12461330214168401	0.26939891152249174
Connecticut_Tennessee	Connecticut	Tennessee	New England	Southeast	USA	USA	10	2020-01-01	2024-10-01	0.1375409409944248	0.1142126420135421	0.4633300732239085
Arizona_New Jersey	Arizona	New Jersey	Southwest	Mideast	USA	USA	10	2020-01-01	2024-07-01	0.13478594301079075	0.09135322194116882	0.3972356544514654
Maryland_Massachusetts	Maryland	Massachusetts	Mideast	New England	USA	USA	10	2020-01-01	2024-07-01	0.1264533756318406	0.11551301119229851	0.26483975256121606
Texas_Washington	Texas	Washington	Southwest	Far West	USA	USA	10	2021-01-01	2024-07-01	0.11491043189664608	0.11498479957856664	0.2190003000232892
Colorado_Massachusetts	Colorado	Massachusetts	Rocky Mountain	New England	USA	USA	10	2020-01-01	2024-10-01	0.11428902762684073	0.0846849597979561	0.2570904488023459
Connecticut_Delaware	Connecticut	Delaware	New England	Mideast	USA	USA	10	2020-01-01	2024-07-01	0.11288128245356148	0.09365443642256535	0.28193164162708584
Minnesota_Texas	Minnesota	Texas	Plains	Southwest	USA	USA	10	2020-01-01	2024-07-01	0.11076259028577688	0.07511756418130815	0.29612221364893204
Massachusetts_North Carolina	Massachusetts	North Carolina	New England	Southeast	USA	USA	10	2020-01-01	2024-10-01	0.1095178883461437	0.08109254960022802	0.34087365758398225
California_Wisconsin	California	Wisconsin	Far West	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.10930736734569732	0.09717768234365542	0.2164241821256866
New York_Wisconsin	New York	Wisconsin	Mideast	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.10884462835479705	0.10094639674346818	0.20625697417522
Maryland_Tennessee	Maryland	Tennessee	Mideast	Southeast	USA	USA	10	2020-01-01	2024-07-01	0.10669614678189195	0.1010931354838778	0.1784315522033538
Nevada_Pennsylvania	Nevada	Pennsylvania	Far West	Mideast	USA	USA	10	2020-01-01	2024-01-01	0.10187386238511219	0.0853274570168692	0.2550524965197742
Florida_Ontario	Florida	Ontario	Southeast	Eastern Canada	USA	Canada	10	2020-01-01	2024-01-01	0.10032138860358789	0.07140196912760821	0.32500129157449603
Arizona_Pennsylvania	Arizona	Pennsylvania	Southwest	Mideast	USA	USA	10	2020-01-01	2024-10-01	0.10011993817346325	0.10389363189436723	0.2007500237235956
Colorado_Minnesota	Colorado	Minnesota	Rocky Mountain	Plains	USA	USA	10	2020-01-01	2024-07-01	0.09920394026031672	0.08329682022398775	0.26630881918838606
New Jersey_Utah	New Jersey	Utah	Mideast	Rocky Mountain	USA	USA	10	2020-01-01	2024-10-01	0.09749351251017344	0.08822596404215435	0.2006998854698669
Michigan_Texas	Michigan	Texas	Great Lakes	Southwest	USA	USA	10	2020-01-01	2024-04-01	0.09571648775255841	0.08690008307815977	0.168055951631145
Indiana_Texas	Indiana	Texas	Great Lakes	Southwest	USA	USA	10	2021-07-01	2024-07-01	0.09549526298215694	0.06307219778233576	0.24842357955273092
Connecticut_Texas	Connecticut	Texas	New England	Southwest	USA	USA	10	2020-01-01	2024-07-01	0.09532459751764079	0.08928599010424088	0.16067411335654455
Indiana_Tennessee	Indiana	Tennessee	Great Lakes	Southeast	USA	USA	10	2021-01-01	2023-07-01	0.094456277385169915	0.09031032718946533	0.15704898950460472
Michigan_Minnesota	Michigan	Minnesota	Great Lakes	Plains	USA	USA	10	2020-01-01	2024-10-01	0.09395570446645457	0.06792868353613835	0.20967926921715135
New Jersey_Washington	New Jersey	Washington	Mideast	Far West	USA	USA	10	2020-07-01	2024-10-01	0.09386762900008777	0.09095050540170338	0.15012913671254813
Minnesota_Tennessee	Minnesota	Tennessee	Plains	Southeast	USA	USA	10	2020-01-01	2024-07-01	0.09299406519470266	0.10410296440966932	0.1417089862512586
Maryland_Washington	Maryland	Washington	Mideast	Far West	USA	USA	10	2020-07-01	2024-07-01	0.08946979321876701	0.08621431531334714	0.12647016451189932
Virginia_Wisconsin	Virginia	Wisconsin	Southeast	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.08666170353319745	0.08323486742376715	0.13818028450958106
Indiana_North Carolina	Indiana	North Carolina	Great Lakes	Southeast	USA	USA	10	2021-07-01	2024-07-01	0.08492384901106702	0.0650558248839868	0.17055357888954314
Pennsylvania_South Carolina	Pennsylvania	South Carolina	Mideast	Southeast	USA	USA	10	2021-07-01	2024-10-01	0.08422213432129809	0.08626306419430838	0.14260810240404184
Colorado_Michigan	Colorado	Michigan	Rocky Mountain	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.082657479192364	0.07676589903095496	0.12839077167922072
Arizona_Washington	Arizona	Washington	Southwest	Far West	USA	USA	10	2020-07-01	2024-04-01	0.08261561484081278	0.08209035736996081	0.12262143317350302
Florida_Iowa	Florida	Iowa	Southeast	Plains	USA	USA	10	2020-01-01	2024-10-01	0.08260960667578508	0.06461782647014674	0.2474830835455372
New York_Washington	New York	Washington	Mideast	Far West	USA	USA	10	2022-04-01	2024-10-01	0.08260396612426087	0.070068951501191315	0.16493965326337665
New Jersey_Wisconsin	New Jersey	Wisconsin	Mideast	Great Lakes	USA	USA	10	2020-04-01	2024-10-01	0.08156830873262073	0.07167167857919148	0.1409095971277359
