edge_pair	x	y	region_x	region_y	country_x	country_y	n_occurrences	first_date	last_date	mean_nRR	median_nRR	max_nRR
Iowa_Michigan	Iowa	Michigan	Plains	Great Lakes	USA	USA	13	2020-01-01	2024-07-01	0.07038186415850184	0.049560955545378885	0.22599379405822745
North Carolina_Washington	North Carolina	Washington	Southeast	Far West	USA	USA	13	2020-01-01	2024-10-01	0.06978848744016003	0.06611772731717687	0.1477718068000683
Massachusetts_Tennessee	Massachusetts	Tennessee	New England	Southeast	USA	USA	13	2020-01-01	2024-07-01	0.0646009170114863	0.04993607384868402	0.15908677197441332
British Columbia_Ontario	British Columbia	Ontario	Western Canada	Eastern Canada	Canada	Canada	13	2020-01-01	2024-10-01	0.06400746043409293	0.06105252783943606	0.11703030594664142
Pennsylvania_Washington	Pennsylvania	Washington	Mideast	Far West	USA	USA	13	2020-01-01	2024-10-01	0.06347371476468001	0.05935255023616277	0.12598877396260566
Tennessee_Washington	Tennessee	Washington	Southeast	Far West	USA	USA	13	2020-01-01	2024-07-01	0.06300602240205011	0.052416341646094995	0.13651648321321497
Georgia_Wisconsin	Georgia	Wisconsin	Southeast	Great Lakes	USA	USA	13	2020-01-01	2024-07-01	0.061046323624639215	0.05215126196115009	0.1063057557152328
Ohio_Washington	Ohio	Washington	Great Lakes	Far West	USA	USA	13	2020-01-01	2024-10-01	0.05964215407052627	0.04425221823773555	0.17993564526766517
New Jersey_Quebec	New Jersey	Quebec	Mideast	Eastern Canada	USA	Canada	13	2020-01-01	2024-10-01	0.05946990377240874	0.04637667357595246	0.15862653006011607
Massachusetts_Michigan	Massachusetts	Michigan	New England	Great Lakes	USA	USA	13	2020-01-01	2024-10-01	0.05940629631660271	0.047360083524859035	0.1181498409113909
Minnesota_Washington	Minnesota	Washington	Plains	Far West	USA	USA	13	2020-01-01	2024-10-01	0.05871501525772049	0.04764767239572689	0.11723017190513892
Iowa_Pennsylvania	Iowa	Pennsylvania	Plains	Mideast	USA	USA	13	2020-01-01	2024-10-01	0.046315200741257334	0.0471082954787356	0.11096499350194738
Delaware_North Carolina	Delaware	North Carolina	Mideast	Southeast	USA	USA	12	2020-01-01	2024-10-01	0.14657180794792696	0.09561280466893915	0.306219513072666
District of Columbia_Florida	District of Columbia	Florida	Mideast	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.1324279386849736	0.12453982945646505	0.2651270313645822
Florida_Indiana	Florida	Indiana	Southeast	Great Lakes	USA	USA	12	2021-01-01	2023-10-01	0.11491744595879765	0.08718873754277978	0.2771192626977359
Connecticut_Virginia	Connecticut	Virginia	New England	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.11364242226932007	0.1155573440453313	0.18094380648818023
British Columbia_California	British Columbia	California	Western Canada	Far West	Canada	USA	12	2020-01-01	2024-10-01	0.10070746480414493	0.07048029882186184	0.408465975657948
Arizona_North Carolina	Arizona	North Carolina	Southwest	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.09832273907001342	0.08490888979219147	0.20012551317997135
Texas_Utah	Texas	Utah	Southwest	Rocky Mountain	USA	USA	12	2020-01-01	2024-04-01	0.09486310534396304	0.0837369599311012	0.18382149408426468
Georgia_Indiana	Georgia	Indiana	Southeast	Great Lakes	USA	USA	12	2020-01-01	2023-10-01	0.09441429929363518	0.08558203554469385	0.14962695415176835
Nevada_New York	Nevada	New York	Far West	Mideast	USA	USA	12	2020-07-01	2024-01-01	0.08936836060057993	0.08558662805257877	0.1982944180531629
Colorado_Hawaii	Colorado	Hawaii	Rocky Mountain	Far West	USA	USA	12	2020-01-01	2024-10-01	0.08618152088313136	0.06366135591268604	0.1804868791441453
New Jersey_Washington	New Jersey	Washington	Mideast	Far West	USA	USA	12	2020-07-01	2024-10-01	0.08344504258336581	0.08513448018784217	0.15012913671254813
Utah_Wisconsin	Utah	Wisconsin	Rocky Mountain	Great Lakes	USA	USA	12	2020-01-01	2024-07-01	0.0820382845858544	0.0644099729180796	0.2505348115136033
Illinois_Nevada	Illinois	Nevada	Great Lakes	Far West	USA	USA	12	2020-01-01	2024-07-01	0.08176900596167477	0.07089732900754003	0.2295730488130984
Pennsylvania_Rhode Island	Pennsylvania	Rhode Island	Mideast	New England	USA	USA	12	2020-01-01	2024-07-01	0.08033536653656546	0.08384176674378699	0.13127420273204543
District of Columbia_Texas	District of Columbia	Texas	Mideast	Southwest	USA	USA	12	2021-10-01	2024-10-01	0.07988612360266245	0.06531098490035389	0.1977913866216628
North Carolina_Utah	North Carolina	Utah	Southeast	Rocky Mountain	USA	USA	12	2020-01-01	2024-10-01	0.07932100175695626	0.06076664513612298	0.3234258816808307
Maryland_Wisconsin	Maryland	Wisconsin	Mideast	Great Lakes	USA	USA	12	2020-01-01	2024-07-01	0.07837095502611834	0.06183887728322107	0.2059589012203976
Georgia_Michigan	Georgia	Michigan	Southeast	Great Lakes	USA	USA	12	2020-01-01	2024-07-01	0.0766639377267206	0.059302221951912384	0.1826233862505859
Minnesota_Virginia	Minnesota	Virginia	Plains	Southeast	USA	USA	12	2020-01-01	2024-07-01	0.07639727974158897	0.0636166049967333	0.18105771492694256
Indiana_Pennsylvania	Indiana	Pennsylvania	Great Lakes	Mideast	USA	USA	12	2020-01-01	2023-10-01	0.07625675071928578	0.055931055116485946	0.21346123756291355
Florida_Iowa	Florida	Iowa	Southeast	Plains	USA	USA	12	2020-01-01	2024-10-01	0.07420780242520453	0.060677151267515085	0.2474830835455372
Minnesota_New York	Minnesota	New York	Plains	Mideast	USA	USA	12	2020-01-01	2024-07-01	0.07401811697881976	0.061915727402291384	0.152702657080339
Maryland_Minnesota	Maryland	Minnesota	Mideast	Plains	USA	USA	12	2020-01-01	2024-07-01	0.07372298636447706	0.07089415159813407	0.180089130675684
Massachusetts_Wisconsin	Massachusetts	Wisconsin	New England	Great Lakes	USA	USA	12	2020-01-01	2024-07-01	0.07355658452315045	0.0678432921570214	0.154562404119336
Arizona_Michigan	Arizona	Michigan	Southwest	Great Lakes	USA	USA	12	2020-01-01	2024-07-01	0.07143844719420306	0.07097085370880016	0.11997155529957224
Oregon_Utah	Oregon	Utah	Far West	Rocky Mountain	USA	USA	12	2020-01-01	2024-04-01	0.06984369702379385	0.060106475203928804	0.16451665161153808
Colorado_District of Columbia	Colorado	District of Columbia	Rocky Mountain	Mideast	USA	USA	12	2020-01-01	2024-10-01	0.0681251422358565	0.04203121176824272	0.234596272799087
New York_Quebec	New York	Quebec	Mideast	Eastern Canada	USA	Canada	12	2020-01-01	2024-10-01	0.06687511680768889	0.049620894636550575	0.1775670958038907
Ohio_South Carolina	Ohio	South Carolina	Great Lakes	Southeast	USA	USA	12	2020-07-01	2024-07-01	0.0656896062065074	0.08057749908186103	0.0918579475217494
Missouri_New Jersey	Missouri	New Jersey	Plains	Mideast	USA	USA	12	2020-01-01	2024-04-01	0.06442589073263517	0.04226881677519819	0.2389021919228757
Connecticut_Michigan	Connecticut	Michigan	New England	Great Lakes	USA	USA	12	2020-01-01	2024-10-01	0.0610373121382952	0.05113159358289143	0.1284317555932274
Michigan_Washington	Michigan	Washington	Great Lakes	Far West	USA	USA	12	2020-01-01	2024-10-01	0.054121933147917564	0.04433299339071249	0.12369500360854978
Delaware_Massachusetts	Delaware	Massachusetts	Mideast	New England	USA	USA	11	2020-01-01	2024-10-01	0.15190838559117972	0.09486592402379464	0.6534575844626402
District of Columbia_Massachusetts	District of Columbia	Massachusetts	Mideast	New England	USA	USA	11	2020-01-01	2024-01-01	0.14377829725486446	0.07978211585046222	0.6387852887242547
Connecticut_Tennessee	Connecticut	Tennessee	New England	Southeast	USA	USA	11	2020-01-01	2024-10-01	0.12773945743741652	0.10506311326318532	0.4633300732239085
California_New Mexico	California	New Mexico	Far West	Southwest	USA	USA	11	2020-01-01	2024-07-01	0.12473742028706215	0.06396182238094202	0.5431694300577776
Maryland_Utah	Maryland	Utah	Mideast	Rocky Mountain	USA	USA	11	2020-01-01	2024-07-01	0.12201746553360121	0.0796664359839814	0.4277685591957341
Utah_Virginia	Utah	Virginia	Rocky Mountain	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.11665675433915529	0.09702626082439286	0.3427456598395215
Connecticut_Ohio	Connecticut	Ohio	New England	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.11082616070057964	0.09672574521222418	0.28807115216576124
Florida_New Mexico	Florida	New Mexico	Southeast	Southwest	USA	USA	11	2020-01-01	2024-07-01	0.10787067157378956	0.06871027286776982	0.4473270087299437
British Columbia_Florida	British Columbia	Florida	Western Canada	Southeast	Canada	USA	11	2020-01-01	2024-10-01	0.10762361472571794	0.06142230122430411	0.39993166762275223
Tennessee_Utah	Tennessee	Utah	Southeast	Rocky Mountain	USA	USA	11	2020-01-01	2024-07-01	0.10423388956152967	0.07330983640332807	0.44793984077558763
Minnesota_New Jersey	Minnesota	New Jersey	Plains	Mideast	USA	USA	11	2020-01-01	2024-07-01	0.1035737446098128	0.07525947800208113	0.3576323516215222
Delaware_Texas	Delaware	Texas	Mideast	Southwest	USA	USA	11	2022-01-01	2024-10-01	0.10349171047717082	0.09892725959289148	0.22470367689800297
Missouri_Ohio	Missouri	Ohio	Plains	Great Lakes	USA	USA	11	2020-01-01	2024-04-01	0.10208079046631463	0.08215429306637279	0.3252211049585523
Connecticut_Wisconsin	Connecticut	Wisconsin	New England	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.09684784577242764	0.07555328545258938	0.21808167852581423
Nevada_Pennsylvania	Nevada	Pennsylvania	Far West	Mideast	USA	USA	11	2020-01-01	2024-01-01	0.0960353416081223	0.0791466187207233	0.2550524965197742
Minnesota_Pennsylvania	Minnesota	Pennsylvania	Plains	Mideast	USA	USA	11	2020-01-01	2024-10-01	0.09197022891194247	0.05597637144737492	0.22009080001902992
Georgia_Missouri	Georgia	Missouri	Southeast	Plains	USA	USA	11	2020-01-01	2023-07-01	0.09019303436986487	0.08201871166865082	0.1944287319757883
Indiana_Tennessee	Indiana	Tennessee	Great Lakes	Southeast	USA	USA	11	2021-01-01	2023-10-01	0.08895762501045769	0.07934746532655518	0.15704898950460472
Michigan_Utah	Michigan	Utah	Great Lakes	Rocky Mountain	USA	USA	11	2020-01-01	2024-10-01	0.08863190460802609	0.056419388780231984	0.27580741982456675
Nevada_New Jersey	Nevada	New Jersey	Far West	Mideast	USA	USA	11	2020-01-01	2024-01-01	0.08327407088357898	0.08077440224131605	0.17326604570910653
California_District of Columbia	California	District of Columbia	Far West	Mideast	USA	USA	11	2020-01-01	2024-10-01	0.08271235273176326	0.07023594476178369	0.17778827939439634
Nevada_Virginia	Nevada	Virginia	Far West	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.08247164541618023	0.056686981742978114	0.1794716870704107
North Carolina_Rhode Island	North Carolina	Rhode Island	Southeast	New England	USA	USA	11	2020-01-01	2024-07-01	0.08149099283951408	0.05111025957537181	0.379681531088946
Arizona_Massachusetts	Arizona	Massachusetts	Southwest	New England	USA	USA	11	2020-01-01	2024-07-01	0.07943108669002086	0.07038258859464906	0.1941296226158601
Nevada_New Mexico	Nevada	New Mexico	Far West	Southwest	USA	USA	11	2020-01-01	2024-04-01	0.07925437480622508	0.04560860628053963	0.24286186940918744
Missouri_Texas	Missouri	Texas	Plains	Southwest	USA	USA	11	2020-01-01	2023-07-01	0.07641596858209586	0.07087281130709908	0.1929135552806022
District of Columbia_South Carolina	District of Columbia	South Carolina	Mideast	Southeast	USA	USA	11	2020-07-01	2024-07-01	0.07608658905677966	0.042908855201154665	0.2222240666065134
Georgia_Nevada	Georgia	Nevada	Southeast	Far West	USA	USA	11	2020-01-01	2024-01-01	0.07577324140634588	0.06992398653822517	0.15555335722880337
Georgia_Washington	Georgia	Washington	Southeast	Far West	USA	USA	11	2020-07-01	2024-07-01	0.07451877617516559	0.05570889140483089	0.15311554302238406
Colorado_Missouri	Colorado	Missouri	Rocky Mountain	Plains	USA	USA	11	2020-01-01	2024-04-01	0.0729488059996023	0.06387270445167095	0.17161825627010183
Indiana_Virginia	Indiana	Virginia	Great Lakes	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.0709370202172452	0.06685410226263494	0.12373180874212164
Kentucky_New Jersey	Kentucky	New Jersey	Southeast	Mideast	USA	USA	11	2020-04-01	2024-01-01	0.07074852602832053	0.053407835616414094	0.15287024092010004
Maryland_Rhode Island	Maryland	Rhode Island	Mideast	New England	USA	USA	11	2020-01-01	2024-04-01	0.06996324576419047	0.06275310441078612	0.1710906704888009
Georgia_Minnesota	Georgia	Minnesota	Southeast	Plains	USA	USA	11	2020-01-01	2024-07-01	0.0679671433705332	0.052268935389969594	0.1357097295247951
Michigan_Nevada	Michigan	Nevada	Great Lakes	Far West	USA	USA	11	2020-01-01	2024-04-01	0.06757189259509827	0.0625379379500648	0.15643334543627452
Hawaii_Utah	Hawaii	Utah	Far West	Rocky Mountain	USA	USA	11	2020-01-01	2024-07-01	0.06717065131045893	0.04571104094519498	0.14807382090772403
Florida_Hawaii	Florida	Hawaii	Southeast	Far West	USA	USA	11	2020-01-01	2024-07-01	0.0653107281908343	0.04992109105063488	0.2068996011357028
Colorado_Iowa	Colorado	Iowa	Rocky Mountain	Plains	USA	USA	11	2020-01-01	2024-10-01	0.06482443790667183	0.036172998061390946	0.2931553883676772
Iowa_Ohio	Iowa	Ohio	Plains	Great Lakes	USA	USA	11	2020-01-01	2024-10-01	0.06465212484095861	0.05994293906532882	0.11200976009856302
Arizona_Oregon	Arizona	Oregon	Southwest	Far West	USA	USA	11	2020-10-01	2024-04-01	0.06368873275402516	0.04685633640597962	0.14947993656865127
Arizona_South Carolina	Arizona	South Carolina	Southwest	Southeast	USA	USA	11	2022-01-01	2024-10-01	0.06340951314772456	0.04758363338348989	0.13520850323425151
New Jersey_South Carolina	New Jersey	South Carolina	Mideast	Southeast	USA	USA	11	2021-04-01	2024-10-01	0.0630220837601237	0.06120007481529044	0.12218600819762251
District of Columbia_Wisconsin	District of Columbia	Wisconsin	Mideast	Great Lakes	USA	USA	11	2020-01-01	2024-07-01	0.06282630050933279	0.05133534932006172	0.13066596992288912
Hawaii_New Jersey	Hawaii	New Jersey	Far West	Mideast	USA	USA	11	2020-01-01	2024-10-01	0.062376436603378826	0.05765289864143778	0.14670322305381195
Iowa_Virginia	Iowa	Virginia	Plains	Southeast	USA	USA	11	2020-01-01	2024-07-01	0.06126843086603697	0.0492948278379502	0.21416929330036696
Washington_Wisconsin	Washington	Wisconsin	Far West	Great Lakes	USA	USA	11	2022-04-01	2024-10-01	0.060604795980900704	0.05001034815017527	0.12326658622561865
New Mexico_Washington	New Mexico	Washington	Southwest	Far West	USA	USA	11	2020-07-01	2024-10-01	0.055331355509103605	0.04918847931323382	0.10207332267943706
British Columbia_Washington	British Columbia	Washington	Western Canada	Far West	Canada	USA	11	2020-01-01	2024-10-01	0.055110298881202224	0.04112322575188559	0.12425532718182698
Iowa_Texas	Iowa	Texas	Plains	Southwest	USA	USA	11	2021-04-01	2024-04-01	0.05433974921892514	0.042580103006184714	0.1587611464420742
Hawaii_Texas	Hawaii	Texas	Far West	Southwest	USA	USA	11	2022-04-01	2024-10-01	0.0541318970221454	0.04962691558458851	0.0849313746288908
Colorado_Rhode Island	Colorado	Rhode Island	Rocky Mountain	New England	USA	USA	11	2020-01-01	2024-10-01	0.05094992993510174	0.04724699093298852	0.092586969980978
Ontario_Texas	Ontario	Texas	Eastern Canada	Southwest	Canada	USA	11	2020-01-01	2024-10-01	0.04644608323016518	0.039739571441363176	0.0824634586658504
Oregon_Pennsylvania	Oregon	Pennsylvania	Far West	Mideast	USA	USA	10	2020-01-01	2024-04-01	0.14532451481907685	0.07464310729295684	0.866538947503648
Alberta_Florida	Alberta	Florida	Western Canada	Southeast	Canada	USA	10	2020-01-01	2024-10-01	0.13828791343663488	0.04432348615946572	0.8015756020528557
Delaware_Rhode Island	Delaware	Rhode Island	Mideast	New England	USA	USA	10	2020-01-01	2024-01-01	0.13414733058882267	0.05587208537768995	0.5981891713217655
New Mexico_Ohio	New Mexico	Ohio	Southwest	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.12370041715845892	0.05870193253191826	0.7216602741202509
Delaware_Ohio	Delaware	Ohio	Mideast	Great Lakes	USA	USA	10	2022-04-01	2024-10-01	0.12050540055296538	0.06483935553494617	0.5081723348385766
District of Columbia_Rhode Island	District of Columbia	Rhode Island	Mideast	New England	USA	USA	10	2020-01-01	2024-10-01	0.11778625996874786	0.06210170180704905	0.3578350330815529
Alabama_Ohio	Alabama	Ohio	Southeast	Great Lakes	USA	USA	10	2021-04-01	2024-04-01	0.11600078510154116	0.06510114944546885	0.5909790863060757
Maryland_New Mexico	Maryland	New Mexico	Mideast	Southwest	USA	USA	10	2020-01-01	2024-10-01	0.1150847878864531	0.07401087010734941	0.45361988915564694
Minnesota_New Mexico	Minnesota	New Mexico	Plains	Southwest	USA	USA	10	2020-01-01	2024-07-01	0.11035651130821199	0.07953689599244404	0.3480343031804698
Massachusetts_Utah	Massachusetts	Utah	New England	Rocky Mountain	USA	USA	10	2020-01-01	2024-07-01	0.10859164184696354	0.06931507440007015	0.2753827550376265
Florida_Missouri	Florida	Missouri	Southeast	Plains	USA	USA	10	2020-01-01	2023-07-01	0.1052023350049432	0.09308781705687058	0.2393432421068653
Ontario_Pennsylvania	Ontario	Pennsylvania	Eastern Canada	Mideast	Canada	USA	10	2020-01-01	2024-07-01	0.10326110854553519	0.06522464102495384	0.476915567127029
Indiana_Texas	Indiana	Texas	Great Lakes	Southwest	USA	USA	10	2021-07-01	2024-07-01	0.09549526298215694	0.06307219778233576	0.24842357955273092
District of Columbia_Utah	District of Columbia	Utah	Mideast	Rocky Mountain	USA	USA	10	2020-01-01	2024-07-01	0.09120115608972597	0.07058856850299085	0.23354452850514987
Nevada_Ohio	Nevada	Ohio	Far West	Great Lakes	USA	USA	10	2021-07-01	2024-07-01	0.09061761768002514	0.08878160742940744	0.2403314952758552
Rhode Island_Virginia	Rhode Island	Virginia	New England	Southeast	USA	USA	10	2020-01-01	2024-01-01	0.08981290720876647	0.07807655614204732	0.21662159687253105
California_Delaware	California	Delaware	Far West	Mideast	USA	USA	10	2022-01-01	2024-10-01	0.08820262213828414	0.08290755774045244	0.15051562090971693
Indiana_North Carolina	Indiana	North Carolina	Great Lakes	Southeast	USA	USA	10	2021-07-01	2024-07-01	0.08492384901106702	0.0650558248839868	0.17055357888954314
Minnesota_Nevada	Minnesota	Nevada	Plains	Far West	USA	USA	10	2020-01-01	2024-07-01	0.08407644295874823	0.06552031698036505	0.1877651007493487
Nevada_Tennessee	Nevada	Tennessee	Far West	Southeast	USA	USA	10	2021-07-01	2024-04-01	0.08341051496633482	0.06209736326517186	0.21277009926371
District of Columbia_Georgia	District of Columbia	Georgia	Mideast	Southeast	USA	USA	10	2021-04-01	2024-07-01	0.08227081356677582	0.06642105128232205	0.15286677968136997
Massachusetts_Minnesota	Massachusetts	Minnesota	New England	Plains	USA	USA	10	2020-01-01	2024-07-01	0.08070445416738561	0.06574122777514817	0.19555470503841807
Hawaii_Maryland	Hawaii	Maryland	Far West	Mideast	USA	USA	10	2020-01-01	2024-10-01	0.08062540689371915	0.07197723516285492	0.14702000135753335
New Jersey_New Mexico	New Jersey	New Mexico	Mideast	Southwest	USA	USA	10	2020-01-01	2024-07-01	0.0792690283646819	0.051264182019448025	0.3085876530330046
Georgia_Utah	Georgia	Utah	Southeast	Rocky Mountain	USA	USA	10	2020-01-01	2024-07-01	0.07801158289168197	0.06915997515999003	0.18647513684943293
Nevada_Wisconsin	Nevada	Wisconsin	Far West	Great Lakes	USA	USA	10	2021-07-01	2024-07-01	0.07762402688331718	0.044484957759426735	0.29680577983831286
Hawaii_Ohio	Hawaii	Ohio	Far West	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.07713996182930846	0.05827876288566172	0.172962054220984
Delaware_Georgia	Delaware	Georgia	Mideast	Southeast	USA	USA	10	2020-01-01	2024-07-01	0.0767907451367641	0.06081103388100557	0.17647901609548478
Indiana_New York	Indiana	New York	Great Lakes	Mideast	USA	USA	10	2021-04-01	2023-10-01	0.07563262778290583	0.06413824189068733	0.1912676097842562
Maryland_Nevada	Maryland	Nevada	Mideast	Far West	USA	USA	10	2020-01-01	2024-07-01	0.07552680481740136	0.07109081344421977	0.16845488927873825
Nevada_North Carolina	Nevada	North Carolina	Far West	Southeast	USA	USA	10	2020-01-01	2024-01-01	0.07403160757607809	0.08064821794213733	0.1524227630222581
Ohio_Rhode Island	Ohio	Rhode Island	Great Lakes	New England	USA	USA	10	2020-01-01	2024-07-01	0.07313985984046008	0.06772642694686302	0.19047234374012276
Arizona_Hawaii	Arizona	Hawaii	Southwest	Far West	USA	USA	10	2021-07-01	2024-07-01	0.07288317126407784	0.07034970704346524	0.11872118104629845
Delaware_Wisconsin	Delaware	Wisconsin	Mideast	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.07198319370219636	0.0535079460223033	0.19115144126934455
Iowa_Tennessee	Iowa	Tennessee	Plains	Southeast	USA	USA	10	2020-01-01	2024-01-01	0.07059503464623558	0.05092922809037678	0.18105038881441973
New Mexico_Tennessee	New Mexico	Tennessee	Southwest	Southeast	USA	USA	10	2022-01-01	2024-10-01	0.0699682502733278	0.056086031603479615	0.15639686051880328
Colorado_Oregon	Colorado	Oregon	Rocky Mountain	Far West	USA	USA	10	2021-07-01	2024-04-01	0.06943279145262077	0.05835944471647277	0.14291831645685324
Connecticut_Washington	Connecticut	Washington	New England	Far West	USA	USA	10	2020-01-01	2024-07-01	0.0691585647895213	0.05825071347113685	0.14539608778717492
Iowa_New Jersey	Iowa	New Jersey	Plains	Mideast	USA	USA	10	2020-01-01	2024-10-01	0.06910568087460958	0.05201794165058118	0.12550294489703376
Delaware_Illinois	Delaware	Illinois	Mideast	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.06898776752982946	0.07346316847193216	0.10221070061412008
Florida_Oregon	Florida	Oregon	Southeast	Far West	USA	USA	10	2021-07-01	2024-04-01	0.0681139717346974	0.050746603249672416	0.15152757125525837
Hawaii_Virginia	Hawaii	Virginia	Far West	Southeast	USA	USA	10	2020-01-01	2024-10-01	0.06754346670273148	0.057042298628630875	0.1784422921845029
Arizona_Nebraska	Arizona	Nebraska	Southwest	Plains	USA	USA	10	2020-10-01	2024-07-01	0.06606319405872758	0.06189355686435433	0.1244676325803534
Arizona_South Dakota	Arizona	South Dakota	Southwest	Plains	USA	USA	10	2020-04-01	2024-04-01	0.06530392191272984	0.05081536174552098	0.1357885156770756
Georgia_Nebraska	Georgia	Nebraska	Southeast	Plains	USA	USA	10	2021-07-01	2024-10-01	0.06456560239466362	0.049350281982704663	0.13352196089642482
British Columbia_New York	British Columbia	New York	Western Canada	Mideast	Canada	USA	10	2020-01-01	2024-10-01	0.06452818288563393	0.049849384403505906	0.2452078484935624
Connecticut_Nevada	Connecticut	Nevada	New England	Far West	USA	USA	10	2020-01-01	2024-07-01	0.06420581019027644	0.06301915531275792	0.11770377459688126
Hawaii_Pennsylvania	Hawaii	Pennsylvania	Far West	Mideast	USA	USA	10	2020-01-01	2024-10-01	0.06370758220595907	0.057971008275748526	0.14043363511158857
Connecticut_Minnesota	Connecticut	Minnesota	New England	Plains	USA	USA	10	2020-01-01	2024-10-01	0.06321685259205648	0.051109741061703295	0.1302598923539293
Delaware_Utah	Delaware	Utah	Mideast	Rocky Mountain	USA	USA	10	2020-01-01	2024-10-01	0.0629102110178247	0.045849448531231365	0.12864123686169554
Illinois_New Mexico	Illinois	New Mexico	Great Lakes	Southwest	USA	USA	10	2020-01-01	2024-01-01	0.06262192175527354	0.040505179942374764	0.15324716535825736
Indiana_Missouri	Indiana	Missouri	Great Lakes	Plains	USA	USA	10	2020-01-01	2023-07-01	0.06224465609841194	0.05762603435378981	0.11465456855337744
Delaware_Tennessee	Delaware	Tennessee	Mideast	Southeast	USA	USA	10	2021-04-01	2024-07-01	0.06167424825588546	0.06516898282864497	0.09565710453880864
British Columbia_Colorado	British Columbia	Colorado	Western Canada	Rocky Mountain	Canada	USA	10	2020-01-01	2024-10-01	0.06021161862962516	0.04300024449379937	0.15932741476047238
California_Iowa	California	Iowa	Far West	Plains	USA	USA	10	2020-01-01	2024-10-01	0.05952413875763025	0.04467454215793238	0.16179837181514026
California_Quebec	California	Quebec	Far West	Eastern Canada	USA	Canada	10	2020-01-01	2024-10-01	0.05866188401948911	0.05799266868199689	0.11347406259601224
Hawaii_Wisconsin	Hawaii	Wisconsin	Far West	Great Lakes	USA	USA	10	2020-01-01	2024-10-01	0.055976664684018115	0.04649889698959331	0.14393372443786193
Florida_Quebec	Florida	Quebec	Southeast	Eastern Canada	USA	Canada	10	2020-01-01	2024-10-01	0.05514401802230874	0.04721314642814513	0.12888894882255303
Arizona_Iowa	Arizona	Iowa	Southwest	Plains	USA	USA	10	2020-01-01	2024-04-01	0.0527538074095005	0.04201009502440996	0.15255503588078995
Michigan_South Carolina	Michigan	South Carolina	Great Lakes	Southeast	USA	USA	10	2020-01-01	2024-01-01	0.04974323763323516	0.05421497254102039	0.07061344263101343
California_Rhode Island	California	Rhode Island	Far West	New England	USA	USA	10	2020-01-01	2024-07-01	0.04905696043204558	0.04013020443721732	0.10826916850481572
Georgia_Iowa	Georgia	Iowa	Southeast	Plains	USA	USA	10	2020-01-01	2024-07-01	0.045519081829624664	0.04767483535086197	0.08932000840956252
Massachusetts_South Carolina	Massachusetts	South Carolina	New England	Southeast	USA	USA	10	2021-04-01	2024-10-01	0.04454987740906924	0.039127855699654754	0.07784504237534014
Alberta_Colorado	Alberta	Colorado	Western Canada	Rocky Mountain	Canada	USA	10	2020-01-01	2024-10-01	0.04209946768446955	0.03486779256200763	0.0778058866607104
Connecticut_Georgia	Connecticut	Georgia	New England	Southeast	USA	USA	9	2020-01-01	2024-07-01	0.12308358394568339	0.12174959625595688	0.21993190261649315
Connecticut_District of Columbia	Connecticut	District of Columbia	New England	Mideast	USA	USA	9	2020-01-01	2024-07-01	0.11166230111129277	0.106816890338875	0.2653731210913078
Missouri_Pennsylvania	Missouri	Pennsylvania	Plains	Mideast	USA	USA	9	2020-01-01	2023-10-01	0.10480664187000768	0.0864359134006365	0.22478246695988083
Pennsylvania_Utah	Pennsylvania	Utah	Mideast	Rocky Mountain	USA	USA	9	2020-01-01	2024-07-01	0.10432506555981629	0.1057412438219032	0.26092744186591055
Hawaii_New Mexico	Hawaii	New Mexico	Far West	Southwest	USA	USA	9	2020-01-01	2024-07-01	0.0955422616209744	0.07307354459316892	0.32866852163673604
Alberta_California	Alberta	California	Western Canada	Far West	Canada	USA	9	2020-01-01	2024-10-01	0.09485369842452653	0.05730143011240165	0.3625079836283781
Florida_Kansas	Florida	Kansas	Southeast	Plains	USA	USA	9	2020-01-01	2024-01-01	0.0914900880921765	0.04520713770170801	0.34292937479024
Arizona_District of Columbia	Arizona	District of Columbia	Southwest	Mideast	USA	USA	9	2020-01-01	2024-10-01	0.08878777248314441	0.07857962026031201	0.14401180397978983
Colorado_Delaware	Colorado	Delaware	Rocky Mountain	Mideast	USA	USA	9	2020-01-01	2024-10-01	0.08380205264166611	0.08550178671920758	0.15301631404417837
Kansas_Texas	Kansas	Texas	Plains	Southwest	USA	USA	9	2020-01-01	2024-04-01	0.08215730995107509	0.04526377563270425	0.3239035874191093
California_Missouri	California	Missouri	Far West	Plains	USA	USA	9	2020-01-01	2024-04-01	0.08059867462842413	0.08082877294780794	0.17128192437108208
District of Columbia_Michigan	District of Columbia	Michigan	Mideast	Great Lakes	USA	USA	9	2020-01-01	2024-10-01	0.07888887788596113	0.06183623829275244	0.1645190874595666
